layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
0,model.layers.0.self_attn.q_proj,attn_qkv,4096,4096,16777216,6.031471252441406,0.5260416865348816,0.18014049530029297
0,model.layers.0.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.08473529666662216,0.0546875,0.1286454200744629
0,model.layers.0.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.2975999116897583,0.0989583358168602,0.12705397605895996
0,model.layers.0.self_attn.o_proj,attn_out,4096,4096,16777216,0.5575560927391052,0.125,0.1285853385925293
0,model.layers.0.mlp.gate_proj,mlp_up,14336,4096,58720256,0.35941529273986816,0.140625,0.13321399688720703
0,model.layers.0.mlp.up_proj,mlp_up,14336,4096,58720256,0.8258647322654724,0.3411458432674408,0.13274073600769043
0,model.layers.0.mlp.down_proj,mlp_down,4096,14336,58720256,3.5670714378356934,0.5677083730697632,0.13078832626342773
1,model.layers.1.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.10796011984348297,0.09375,0.1304187774658203
1,model.layers.1.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.06368070840835571,0.0494791679084301,0.1268296241760254
1,model.layers.1.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.02653546631336212,0.0338541679084301,0.12905311584472656
1,model.layers.1.self_attn.o_proj,attn_out,4096,4096,16777216,0.04577653855085373,0.0390625,0.1333615779876709
1,model.layers.1.mlp.gate_proj,mlp_up,14336,4096,58720256,0.08515113592147827,0.0442708358168602,0.13379836082458496
1,model.layers.1.mlp.up_proj,mlp_up,14336,4096,58720256,0.09387630224227905,0.0546875,0.13399720191955566
1,model.layers.1.mlp.down_proj,mlp_down,4096,14336,58720256,0.23522818088531494,0.0677083358168602,0.13208913803100586
2,model.layers.2.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.08356080949306488,0.0625,0.12973642349243164
2,model.layers.2.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.30509305000305176,0.1302083432674408,0.13106322288513184
2,model.layers.2.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.023988302797079086,0.0364583358168602,0.12558770179748535
2,model.layers.2.self_attn.o_proj,attn_out,4096,4096,16777216,0.036011360585689545,0.0520833358168602,0.13007712364196777
2,model.layers.2.mlp.gate_proj,mlp_up,14336,4096,58720256,0.12735822796821594,0.0729166716337204,0.13178324699401855
2,model.layers.2.mlp.up_proj,mlp_up,14336,4096,58720256,0.19652509689331055,0.078125,0.13132309913635254
2,model.layers.2.mlp.down_proj,mlp_down,4096,14336,58720256,0.23952403664588928,0.0807291716337204,0.1385817527770996
3,model.layers.3.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.027370227500796318,0.046875,0.12821698188781738
3,model.layers.3.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.04875224828720093,0.0364583358168602,0.13161110877990723
3,model.layers.3.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.018989041447639465,0.046875,0.12845635414123535
3,model.layers.3.self_attn.o_proj,attn_out,4096,4096,16777216,0.02823503129184246,0.03125,0.12775659561157227
3,model.layers.3.mlp.gate_proj,mlp_up,14336,4096,58720256,0.7633346319198608,0.3359375,0.1335277557373047
3,model.layers.3.mlp.up_proj,mlp_up,14336,4096,58720256,0.5914006233215332,0.2838541865348816,0.13291311264038086
3,model.layers.3.mlp.down_proj,mlp_down,4096,14336,58720256,0.2607309818267822,0.1614583432674408,0.13273072242736816
4,model.layers.4.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.027812665328383446,0.046875,0.13025474548339844
4,model.layers.4.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.04999138042330742,0.0390625,0.12707185745239258
4,model.layers.4.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.02345411479473114,0.02083333395421505,0.1351618766784668
4,model.layers.4.self_attn.o_proj,attn_out,4096,4096,16777216,0.034622836858034134,0.03125,0.13007760047912598
4,model.layers.4.mlp.gate_proj,mlp_up,14336,4096,58720256,0.3478345572948456,0.1979166716337204,0.13342928886413574
4,model.layers.4.mlp.up_proj,mlp_up,14336,4096,58720256,0.2067679762840271,0.1354166716337204,0.1348862648010254
4,model.layers.4.mlp.down_proj,mlp_down,4096,14336,58720256,0.13785314559936523,0.0989583358168602,0.1323859691619873
5,model.layers.5.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.03073682263493538,0.046875,0.12836480140686035
5,model.layers.5.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.017251433804631233,0.0234375,0.12804055213928223
5,model.layers.5.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.015561286360025406,0.02083333395421505,0.12568044662475586
5,model.layers.5.self_attn.o_proj,attn_out,4096,4096,16777216,0.03848277032375336,0.046875,0.1272883415222168
5,model.layers.5.mlp.gate_proj,mlp_up,14336,4096,58720256,0.1469428837299347,0.0677083358168602,0.1333017349243164
5,model.layers.5.mlp.up_proj,mlp_up,14336,4096,58720256,0.059054017066955566,0.0572916679084301,0.13773179054260254
5,model.layers.5.mlp.down_proj,mlp_down,4096,14336,58720256,0.1681898683309555,0.09375,0.13488984107971191
6,model.layers.6.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.010989956557750702,0.0260416679084301,0.1263420581817627
6,model.layers.6.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.014686680398881435,0.0390625,0.12949681282043457
6,model.layers.6.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.004608524031937122,0.02083333395421505,0.12728142738342285
6,model.layers.6.self_attn.o_proj,attn_out,4096,4096,16777216,0.028529014438390732,0.0390625,0.13032960891723633
6,model.layers.6.mlp.gate_proj,mlp_up,14336,4096,58720256,0.05397950857877731,0.0651041716337204,0.13260984420776367
6,model.layers.6.mlp.up_proj,mlp_up,14336,4096,58720256,0.06866775453090668,0.046875,0.12982630729675293
6,model.layers.6.mlp.down_proj,mlp_down,4096,14336,58720256,0.08892162144184113,0.0546875,0.130340576171875
7,model.layers.7.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.013009034097194672,0.03125,0.12979674339294434
7,model.layers.7.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.013486343435943127,0.0416666679084301,0.1331470012664795
