layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
8,model.layers.8.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0008949176408350468,0.010416666977107525,0.13109540939331055
8,model.layers.8.mlp.up_proj,mlp_up,14336,4096,58720256,0.0010142120299860835,0.0,0.13258075714111328
8,model.layers.8.mlp.down_proj,mlp_down,4096,14336,58720256,0.0016771785449236631,0.01302083395421505,0.1357710361480713
9,model.layers.9.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0001631634950172156,0.0078125,0.13199734687805176
9,model.layers.9.self_attn.k_proj,attn_qkv,1024,4096,4194304,7.914036541478708e-05,0.0026041667442768812,0.1270890235900879
9,model.layers.9.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0007156950887292624,0.0078125,0.12732863426208496
9,model.layers.9.self_attn.o_proj,attn_out,4096,4096,16777216,0.0011181021109223366,0.0078125,0.13140320777893066
9,model.layers.9.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0009760379325598478,0.010416666977107525,0.13123369216918945
9,model.layers.9.mlp.up_proj,mlp_up,14336,4096,58720256,0.000896936166100204,0.0078125,0.13367700576782227
9,model.layers.9.mlp.down_proj,mlp_down,4096,14336,58720256,0.0013977636117488146,0.010416666977107525,0.13214468955993652
10,model.layers.10.self_attn.q_proj,attn_qkv,4096,4096,16777216,7.309033389901742e-05,0.0,0.13375353813171387
10,model.layers.10.self_attn.k_proj,attn_qkv,1024,4096,4194304,6.369745096890256e-05,0.0026041667442768812,0.12867355346679688
10,model.layers.10.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.00039278651820495725,0.0026041667442768812,0.12690448760986328
10,model.layers.10.self_attn.o_proj,attn_out,4096,4096,16777216,0.0028005491476505995,0.0078125,0.12912940979003906
10,model.layers.10.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0008480439428240061,0.0052083334885537624,0.13263940811157227
10,model.layers.10.mlp.up_proj,mlp_up,14336,4096,58720256,0.0005586110637523234,0.0078125,0.13424372673034668
10,model.layers.10.mlp.down_proj,mlp_down,4096,14336,58720256,0.0012941283639520407,0.0078125,0.1351468563079834
11,model.layers.11.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00010558076610323042,0.0026041667442768812,0.12903642654418945
11,model.layers.11.self_attn.k_proj,attn_qkv,1024,4096,4194304,8.038736996240914e-05,0.0,0.1310868263244629
11,model.layers.11.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.00025258935056626797,0.0052083334885537624,0.1268446445465088
11,model.layers.11.self_attn.o_proj,attn_out,4096,4096,16777216,0.0015263778623193502,0.010416666977107525,0.1289231777191162
11,model.layers.11.mlp.gate_proj,mlp_up,14336,4096,58720256,0.00120458728633821,0.0078125,0.14038538932800293
11,model.layers.11.mlp.up_proj,mlp_up,14336,4096,58720256,0.0008361674263142049,0.0078125,0.1300368309020996
11,model.layers.11.mlp.down_proj,mlp_down,4096,14336,58720256,0.0037324409931898117,0.01302083395421505,0.13512158393859863
12,model.layers.12.self_attn.q_proj,attn_qkv,4096,4096,16777216,8.564142626710236e-05,0.0052083334885537624,0.12903928756713867
12,model.layers.12.self_attn.k_proj,attn_qkv,1024,4096,4194304,7.918897608760744e-05,0.0,0.12887167930603027
12,model.layers.12.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0004465811653062701,0.0026041667442768812,0.1281416416168213
12,model.layers.12.self_attn.o_proj,attn_out,4096,4096,16777216,0.0009738270891830325,0.0052083334885537624,0.12623310089111328
12,model.layers.12.mlp.gate_proj,mlp_up,14336,4096,58720256,0.001989622600376606,0.015625,0.1343860626220703
12,model.layers.12.mlp.up_proj,mlp_up,14336,4096,58720256,0.003694379236549139,0.010416666977107525,0.13245916366577148
12,model.layers.12.mlp.down_proj,mlp_down,4096,14336,58720256,0.0020902161486446857,0.0052083334885537624,0.13281559944152832
13,model.layers.13.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00010140135418623686,0.0026041667442768812,0.1319427490234375
13,model.layers.13.self_attn.k_proj,attn_qkv,1024,4096,4194304,8.704132051207125e-05,0.0052083334885537624,0.12848734855651855
13,model.layers.13.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0003068133373744786,0.0078125,0.1329641342163086
13,model.layers.13.self_attn.o_proj,attn_out,4096,4096,16777216,0.0006396644748747349,0.01302083395421505,0.12943482398986816
13,model.layers.13.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0011284392094239593,0.0078125,0.13466644287109375
13,model.layers.13.mlp.up_proj,mlp_up,14336,4096,58720256,0.002413965528830886,0.0078125,0.13264036178588867
13,model.layers.13.mlp.down_proj,mlp_down,4096,14336,58720256,0.0022185042034834623,0.0026041667442768812,0.1338653564453125
14,model.layers.14.self_attn.q_proj,attn_qkv,4096,4096,16777216,9.817399404710159e-05,0.0,0.13264131546020508
14,model.layers.14.self_attn.k_proj,attn_qkv,1024,4096,4194304,6.099449819885194e-05,0.0026041667442768812,0.12716460227966309
14,model.layers.14.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.00026289591914974153,0.010416666977107525,0.13506269454956055
14,model.layers.14.self_attn.o_proj,attn_out,4096,4096,16777216,0.0008681027102284133,0.010416666977107525,0.13109278678894043
14,model.layers.14.mlp.gate_proj,mlp_up,14336,4096,58720256,0.002363867126405239,0.01302083395421505,0.13416481018066406
14,model.layers.14.mlp.up_proj,mlp_up,14336,4096,58720256,0.0010818236041814089,0.0052083334885537624,0.13364577293395996
14,model.layers.14.mlp.down_proj,mlp_down,4096,14336,58720256,0.0033580425661057234,0.0078125,0.13356637954711914
15,model.layers.15.self_attn.q_proj,attn_qkv,4096,4096,16777216,9.141837654169649e-05,0.0078125,0.1316547393798828
15,model.layers.15.self_attn.k_proj,attn_qkv,1024,4096,4194304,7.708885095780715e-05,0.0026041667442768812,0.12855315208435059
15,model.layers.15.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0012169464025646448,0.010416666977107525,0.13353180885314941
15,model.layers.15.self_attn.o_proj,attn_out,4096,4096,16777216,0.0005044890567660332,0.0052083334885537624,0.13059520721435547
15,model.layers.15.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0035589737817645073,0.0026041667442768812,0.13242578506469727
15,model.layers.15.mlp.up_proj,mlp_up,14336,4096,58720256,0.0035595938097685575,0.01302083395421505,0.13533544540405273
15,model.layers.15.mlp.down_proj,mlp_down,4096,14336,58720256,0.0018388384487479925,0.01302083395421505,0.1352684497833252
16,model.layers.16.self_attn.q_proj,attn_qkv,4096,4096,16777216,9.02855972526595e-05,0.0052083334885537624,0.13212060928344727
16,model.layers.16.self_attn.k_proj,attn_qkv,1024,4096,4194304,7.226230809465051e-05,0.0,0.12814903259277344
16,model.layers.16.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0007027124520391226,0.0052083334885537624,0.13092994689941406
16,model.layers.16.self_attn.o_proj,attn_out,4096,4096,16777216,0.0003643721283879131,0.0026041667442768812,0.12841558456420898
16,model.layers.16.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0009130245889537036,0.010416666977107525,0.1330420970916748
16,model.layers.16.mlp.up_proj,mlp_up,14336,4096,58720256,0.0017735452856868505,0.0078125,0.1333918571472168
16,model.layers.16.mlp.down_proj,mlp_down,4096,14336,58720256,0.002295686164870858,0.0182291679084301,0.13312315940856934
17,model.layers.17.self_attn.q_proj,attn_qkv,4096,4096,16777216,6.0852020396851e-05,0.0,0.13146066665649414
17,model.layers.17.self_attn.k_proj,attn_qkv,1024,4096,4194304,6.0230871895328164e-05,0.0,0.13183259963989258
17,model.layers.17.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0006459668511524796,0.010416666977107525,0.132399320602417
17,model.layers.17.self_attn.o_proj,attn_out,4096,4096,16777216,0.0003036163980141282,0.0078125,0.13093876838684082
17,model.layers.17.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0009718981455080211,0.010416666977107525,0.13851380348205566
17,model.layers.17.mlp.up_proj,mlp_up,14336,4096,58720256,0.0023754965513944626,0.0052083334885537624,0.13731932640075684
17,model.layers.17.mlp.down_proj,mlp_down,4096,14336,58720256,0.001980187837034464,0.010416666977107525,0.13686871528625488
18,model.layers.18.self_attn.q_proj,attn_qkv,4096,4096,16777216,6.472723180195317e-05,0.0,0.1294405460357666
18,model.layers.18.self_attn.k_proj,attn_qkv,1024,4096,4194304,6.48278437438421e-05,0.0026041667442768812,0.1318035125732422
18,model.layers.18.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.00034170676372013986,0.0052083334885537624,0.12952446937561035
18,model.layers.18.self_attn.o_proj,attn_out,4096,4096,16777216,0.0001854545989772305,0.0026041667442768812,0.13119006156921387
18,model.layers.18.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0013356873532757163,0.010416666977107525,0.13809990882873535
18,model.layers.18.mlp.up_proj,mlp_up,14336,4096,58720256,0.0007544591790065169,0.0052083334885537624,0.13316130638122559
18,model.layers.18.mlp.down_proj,mlp_down,4096,14336,58720256,0.0021397729869931936,0.01302083395421505,0.1355745792388916
19,model.layers.19.self_attn.q_proj,attn_qkv,4096,4096,16777216,5.2696057537104934e-05,0.0,0.12840652465820312
19,model.layers.19.self_attn.k_proj,attn_qkv,1024,4096,4194304,4.292704397812486e-05,0.0,0.13082456588745117
19,model.layers.19.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0002838099608197808,0.0078125,0.12952017784118652
19,model.layers.19.self_attn.o_proj,attn_out,4096,4096,16777216,0.00010079021740239114,0.0,0.1276700496673584
19,model.layers.19.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0010562676470726728,0.0026041667442768812,0.1358191967010498
19,model.layers.19.mlp.up_proj,mlp_up,14336,4096,58720256,0.0009553448180668056,0.0052083334885537624,0.13308167457580566
19,model.layers.19.mlp.down_proj,mlp_down,4096,14336,58720256,0.0014010955346748233,0.0052083334885537624,0.13462209701538086
20,model.layers.20.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00016406175564043224,0.0,0.12852072715759277
20,model.layers.20.self_attn.k_proj,attn_qkv,1024,4096,4194304,5.6836324802134186e-05,0.0,0.13022494316101074
20,model.layers.20.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0002868806477636099,0.0026041667442768812,0.13166213035583496
20,model.layers.20.self_attn.o_proj,attn_out,4096,4096,16777216,0.00010261151328450069,0.0026041667442768812,0.1310253143310547
20,model.layers.20.mlp.gate_proj,mlp_up,14336,4096,58720256,0.000755943707190454,0.0026041667442768812,0.13313722610473633
20,model.layers.20.mlp.up_proj,mlp_up,14336,4096,58720256,0.0010968814603984356,0.010416666977107525,0.13317489624023438
20,model.layers.20.mlp.down_proj,mlp_down,4096,14336,58720256,0.0013444048818200827,0.0026041667442768812,0.13414502143859863
21,model.layers.21.self_attn.q_proj,attn_qkv,4096,4096,16777216,7.164220733102411e-05,0.0026041667442768812,0.12730669975280762
21,model.layers.21.self_attn.k_proj,attn_qkv,1024,4096,4194304,6.925586785655469e-05,0.0026041667442768812,0.12781023979187012
21,model.layers.21.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0002823532558977604,0.0,0.12804126739501953
21,model.layers.21.self_attn.o_proj,attn_out,4096,4096,16777216,0.00016143561515491456,0.0026041667442768812,0.12807011604309082
21,model.layers.21.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0008662526961416006,0.0078125,0.1343522071838379
21,model.layers.21.mlp.up_proj,mlp_up,14336,4096,58720256,0.0007730351062491536,0.0078125,0.13184189796447754
21,model.layers.21.mlp.down_proj,mlp_down,4096,14336,58720256,0.002155962400138378,0.01302083395421505,0.13817119598388672
22,model.layers.22.self_attn.q_proj,attn_qkv,4096,4096,16777216,8.25649403850548e-05,0.0026041667442768812,0.12636041641235352
22,model.layers.22.self_attn.k_proj,attn_qkv,1024,4096,4194304,7.105917757144198e-05,0.0026041667442768812,0.12931251525878906
22,model.layers.22.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0002798594650812447,0.0026041667442768812,0.12986969947814941
22,model.layers.22.self_attn.o_proj,attn_out,4096,4096,16777216,7.90749181760475e-05,0.0026041667442768812,0.12922453880310059
22,model.layers.22.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0013026220258325338,0.0078125,0.1346585750579834
22,model.layers.22.mlp.up_proj,mlp_up,14336,4096,58720256,0.000681193545460701,0.010416666977107525,0.13290023803710938
22,model.layers.22.mlp.down_proj,mlp_down,4096,14336,58720256,0.0009432993829250336,0.0052083334885537624,0.1326453685760498
23,model.layers.23.self_attn.q_proj,attn_qkv,4096,4096,16777216,6.355110963340849e-05,0.0026041667442768812,0.13268613815307617
23,model.layers.23.self_attn.k_proj,attn_qkv,1024,4096,4194304,3.620864299591631e-05,0.0,0.12978482246398926
23,model.layers.23.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0003062377218157053,0.0026041667442768812,0.12909960746765137
23,model.layers.23.self_attn.o_proj,attn_out,4096,4096,16777216,5.761569627793506e-05,0.0026041667442768812,0.13096928596496582
23,model.layers.23.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0006364198634400964,0.010416666977107525,0.1330265998840332
23,model.layers.23.mlp.up_proj,mlp_up,14336,4096,58720256,0.0007382887415587902,0.0078125,0.13462448120117188
23,model.layers.23.mlp.down_proj,mlp_down,4096,14336,58720256,0.0009405607124790549,0.0078125,0.13389158248901367
24,model.layers.24.self_attn.q_proj,attn_qkv,4096,4096,16777216,6.0612881497945637e-05,0.0,0.1309964656829834
24,model.layers.24.self_attn.k_proj,attn_qkv,1024,4096,4194304,5.688071178155951e-05,0.0026041667442768812,0.13019800186157227
24,model.layers.24.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0002879766980186105,0.0026041667442768812,0.12729287147521973
24,model.layers.24.self_attn.o_proj,attn_out,4096,4096,16777216,6.848483462817967e-05,0.0,0.13019776344299316
24,model.layers.24.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0006667256238870323,0.0052083334885537624,0.13786673545837402
24,model.layers.24.mlp.up_proj,mlp_up,14336,4096,58720256,0.0016536852344870567,0.0026041667442768812,0.13462471961975098
24,model.layers.24.mlp.down_proj,mlp_down,4096,14336,58720256,0.0007273785304278135,0.0052083334885537624,0.13152790069580078
25,model.layers.25.self_attn.q_proj,attn_qkv,4096,4096,16777216,8.912974590202793e-05,0.0,0.12857532501220703
25,model.layers.25.self_attn.k_proj,attn_qkv,1024,4096,4194304,8.78334030858241e-05,0.0,0.12964510917663574
25,model.layers.25.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0006322824629023671,0.0026041667442768812,0.12720513343811035
25,model.layers.25.self_attn.o_proj,attn_out,4096,4096,16777216,8.823737152852118e-05,0.0026041667442768812,0.12884950637817383
25,model.layers.25.mlp.gate_proj,mlp_up,14336,4096,58720256,0.000807972508482635,0.0078125,0.13519525527954102
25,model.layers.25.mlp.up_proj,mlp_up,14336,4096,58720256,0.0006080986931920052,0.0026041667442768812,0.1376338005065918
25,model.layers.25.mlp.down_proj,mlp_down,4096,14336,58720256,0.0007423674687743187,0.0052083334885537624,0.13330602645874023
26,model.layers.26.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00011047783482354134,0.0026041667442768812,0.13234567642211914
26,model.layers.26.self_attn.k_proj,attn_qkv,1024,4096,4194304,5.444070848170668e-05,0.0026041667442768812,0.13036489486694336
26,model.layers.26.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0004656953678932041,0.0052083334885537624,0.1290724277496338
26,model.layers.26.self_attn.o_proj,attn_out,4096,4096,16777216,0.0001165050343843177,0.0,0.12874770164489746
26,model.layers.26.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0010464796796441078,0.0052083334885537624,0.13508272171020508
26,model.layers.26.mlp.up_proj,mlp_up,14336,4096,58720256,0.0006254407344385982,0.0026041667442768812,0.1333751678466797
26,model.layers.26.mlp.down_proj,mlp_down,4096,14336,58720256,0.0010227661114186049,0.0078125,0.1335139274597168
27,model.layers.27.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00011096574598923326,0.0078125,0.1327366828918457
27,model.layers.27.self_attn.k_proj,attn_qkv,1024,4096,4194304,6.556654261657968e-05,0.0,0.12838983535766602
27,model.layers.27.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0003575374139472842,0.0026041667442768812,0.13527894020080566
27,model.layers.27.self_attn.o_proj,attn_out,4096,4096,16777216,0.00010409194510430098,0.0,0.1304633617401123
27,model.layers.27.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0010316211264580488,0.0052083334885537624,0.1349780559539795
27,model.layers.27.mlp.up_proj,mlp_up,14336,4096,58720256,0.0009639172349125147,0.010416666977107525,0.13485431671142578
27,model.layers.27.mlp.down_proj,mlp_down,4096,14336,58720256,0.001817643060348928,0.0052083334885537624,0.13692784309387207
28,model.layers.28.self_attn.q_proj,attn_qkv,4096,4096,16777216,7.544229447375983e-05,0.0026041667442768812,0.13048744201660156
28,model.layers.28.self_attn.k_proj,attn_qkv,1024,4096,4194304,8.785365935182199e-05,0.0052083334885537624,0.12929749488830566
28,model.layers.28.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.00030011904891580343,0.0,0.13108515739440918
28,model.layers.28.self_attn.o_proj,attn_out,4096,4096,16777216,0.00013115642650518566,0.0052083334885537624,0.13035988807678223
28,model.layers.28.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0009870498906821012,0.0078125,0.1327359676361084
28,model.layers.28.mlp.up_proj,mlp_up,14336,4096,58720256,0.0007658242247998714,0.0052083334885537624,0.13716530799865723
28,model.layers.28.mlp.down_proj,mlp_down,4096,14336,58720256,0.0021246925462037325,0.010416666977107525,0.13594484329223633
29,model.layers.29.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00019087441614829004,0.0,0.13243699073791504
29,model.layers.29.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.00013036775635555387,0.0,0.12943673133850098
29,model.layers.29.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0005572060472331941,0.0052083334885537624,0.12988829612731934
29,model.layers.29.self_attn.o_proj,attn_out,4096,4096,16777216,0.00019287175382487476,0.0026041667442768812,0.13132810592651367
29,model.layers.29.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0010259886039420962,0.0026041667442768812,0.1348731517791748
29,model.layers.29.mlp.up_proj,mlp_up,14336,4096,58720256,0.002608778653666377,0.01302083395421505,0.1329023838043213
29,model.layers.29.mlp.down_proj,mlp_down,4096,14336,58720256,0.002981768688187003,0.010416666977107525,0.13512277603149414
30,model.layers.30.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00019011824042536318,0.0026041667442768812,0.13398194313049316
30,model.layers.30.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0001229377230629325,0.0,0.1334524154663086
30,model.layers.30.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.00096733751706779,0.0052083334885537624,0.1287989616394043
30,model.layers.30.self_attn.o_proj,attn_out,4096,4096,16777216,0.00014141252904664725,0.0026041667442768812,0.1314854621887207
30,model.layers.30.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0020797201432287693,0.01302083395421505,0.1368696689605713
30,model.layers.30.mlp.up_proj,mlp_up,14336,4096,58720256,0.010421991348266602,0.01302083395421505,0.1337587833404541
30,model.layers.30.mlp.down_proj,mlp_down,4096,14336,58720256,0.002912405412644148,0.010416666977107525,0.13402175903320312
31,model.layers.31.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0012321241665631533,0.0026041667442768812,0.13241076469421387
31,model.layers.31.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0006109252572059631,0.0078125,0.13014793395996094
31,model.layers.31.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0013357270509004593,0.0052083334885537624,0.13096213340759277
31,model.layers.31.self_attn.o_proj,attn_out,4096,4096,16777216,0.0028833686374127865,0.010416666977107525,0.13092613220214844
31,model.layers.31.mlp.gate_proj,mlp_up,14336,4096,58720256,0.004766300320625305,0.015625,0.13767766952514648
31,model.layers.31.mlp.up_proj,mlp_up,14336,4096,58720256,0.005129935685545206,0.0364583358168602,0.13476228713989258
