layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
4,model.vision_tower.encoder.layers.4.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.140855073928833
4,model.vision_tower.encoder.layers.4.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14214849472045898
4,model.vision_tower.encoder.layers.4.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14291167259216309
5,model.vision_tower.encoder.layers.5.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13828706741333008
5,model.vision_tower.encoder.layers.5.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13331818580627441
5,model.vision_tower.encoder.layers.5.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14063286781311035
5,model.vision_tower.encoder.layers.5.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.1416161060333252
5,model.vision_tower.encoder.layers.5.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14113688468933105
5,model.vision_tower.encoder.layers.5.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1431877613067627
5,model.vision_tower.encoder.layers.5.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14824604988098145
6,model.vision_tower.encoder.layers.6.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14012837409973145
6,model.vision_tower.encoder.layers.6.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13671016693115234
6,model.vision_tower.encoder.layers.6.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14197635650634766
6,model.vision_tower.encoder.layers.6.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.14267849922180176
6,model.vision_tower.encoder.layers.6.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.142991304397583
6,model.vision_tower.encoder.layers.6.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14192533493041992
6,model.vision_tower.encoder.layers.6.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.13991069793701172
7,model.vision_tower.encoder.layers.7.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13710856437683105
7,model.vision_tower.encoder.layers.7.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1357877254486084
7,model.vision_tower.encoder.layers.7.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1428666114807129
7,model.vision_tower.encoder.layers.7.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.14551591873168945
7,model.vision_tower.encoder.layers.7.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14079594612121582
7,model.vision_tower.encoder.layers.7.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1445293426513672
7,model.vision_tower.encoder.layers.7.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14353656768798828
8,model.vision_tower.encoder.layers.8.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13756680488586426
8,model.vision_tower.encoder.layers.8.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13785839080810547
8,model.vision_tower.encoder.layers.8.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14248228073120117
8,model.vision_tower.encoder.layers.8.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.1437549591064453
8,model.vision_tower.encoder.layers.8.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1436150074005127
8,model.vision_tower.encoder.layers.8.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14302539825439453
8,model.vision_tower.encoder.layers.8.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.1437230110168457
9,model.vision_tower.encoder.layers.9.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1423039436340332
9,model.vision_tower.encoder.layers.9.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13269400596618652
9,model.vision_tower.encoder.layers.9.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14223814010620117
9,model.vision_tower.encoder.layers.9.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.1391458511352539
9,model.vision_tower.encoder.layers.9.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14311909675598145
9,model.vision_tower.encoder.layers.9.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1442265510559082
9,model.vision_tower.encoder.layers.9.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14237189292907715
10,model.vision_tower.encoder.layers.10.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14052486419677734
10,model.vision_tower.encoder.layers.10.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13475298881530762
10,model.vision_tower.encoder.layers.10.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14684319496154785
10,model.vision_tower.encoder.layers.10.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.1408228874206543
10,model.vision_tower.encoder.layers.10.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.13968682289123535
10,model.vision_tower.encoder.layers.10.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14433670043945312
10,model.vision_tower.encoder.layers.10.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.1442112922668457
11,model.vision_tower.encoder.layers.11.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14176583290100098
11,model.vision_tower.encoder.layers.11.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1352705955505371
11,model.vision_tower.encoder.layers.11.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13569378852844238
11,model.vision_tower.encoder.layers.11.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.14712834358215332
11,model.vision_tower.encoder.layers.11.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1430654525756836
11,model.vision_tower.encoder.layers.11.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1394517421722412
11,model.vision_tower.encoder.layers.11.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14191842079162598
12,model.vision_tower.encoder.layers.12.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1384878158569336
12,model.vision_tower.encoder.layers.12.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14294099807739258
12,model.vision_tower.encoder.layers.12.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13694381713867188
12,model.vision_tower.encoder.layers.12.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.1419670581817627
12,model.vision_tower.encoder.layers.12.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14434432983398438
12,model.vision_tower.encoder.layers.12.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14502191543579102
12,model.vision_tower.encoder.layers.12.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.13977670669555664
13,model.vision_tower.encoder.layers.13.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14826107025146484
13,model.vision_tower.encoder.layers.13.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13547730445861816
13,model.vision_tower.encoder.layers.13.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14177703857421875
13,model.vision_tower.encoder.layers.13.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.14044928550720215
13,model.vision_tower.encoder.layers.13.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1385350227355957
13,model.vision_tower.encoder.layers.13.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1438004970550537
13,model.vision_tower.encoder.layers.13.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14313721656799316
14,model.vision_tower.encoder.layers.14.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14188838005065918
14,model.vision_tower.encoder.layers.14.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13309144973754883
14,model.vision_tower.encoder.layers.14.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13450074195861816
14,model.vision_tower.encoder.layers.14.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.14927387237548828
14,model.vision_tower.encoder.layers.14.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14522862434387207
14,model.vision_tower.encoder.layers.14.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1421983242034912
14,model.vision_tower.encoder.layers.14.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14135074615478516
15,model.vision_tower.encoder.layers.15.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13992524147033691
15,model.vision_tower.encoder.layers.15.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14201831817626953
15,model.vision_tower.encoder.layers.15.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13393282890319824
15,model.vision_tower.encoder.layers.15.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.14239954948425293
15,model.vision_tower.encoder.layers.15.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1420893669128418
15,model.vision_tower.encoder.layers.15.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1419670581817627
15,model.vision_tower.encoder.layers.15.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14191246032714844
0,model.language_model.layers.0.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.04988296329975128,0.037109375,0.14674782752990723
0,model.language_model.layers.0.self_attn.k_proj,attn_qkv,512,2560,1310720,0.05263254791498184,0.041015625,0.13888764381408691
0,model.language_model.layers.0.self_attn.v_proj,attn_qkv,512,2560,1310720,0.05657707154750824,0.048828125,0.13457012176513672
0,model.language_model.layers.0.self_attn.o_proj,attn_out,2560,2048,5242880,0.05751727521419525,0.044921875,0.14426589012145996
0,model.language_model.layers.0.mlp.gate_proj,mlp_up,10240,2560,26214400,4.679560661315918,0.62890625,0.14150571823120117
0,model.language_model.layers.0.mlp.up_proj,mlp_up,10240,2560,26214400,4.35493278503418,0.623046875,0.14428019523620605
0,model.language_model.layers.0.mlp.down_proj,mlp_down,2560,10240,26214400,6.740599632263184,0.66015625,0.1453261375427246
0,model.language_model.layers.0.per_layer_input_gate,other,256,2560,655360,9.268739700317383,0.947265625,0.14828205108642578
0,model.language_model.layers.0.per_layer_projection,other,2560,256,655360,4.17329740524292,0.634765625,0.13579845428466797
1,model.language_model.layers.1.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.010433107614517212,0.02734375,0.13611340522766113
1,model.language_model.layers.1.self_attn.k_proj,attn_qkv,512,2560,1310720,0.010145582258701324,0.01953125,0.14206457138061523
1,model.language_model.layers.1.self_attn.v_proj,attn_qkv,512,2560,1310720,0.11034193634986877,0.072265625,0.14557147026062012
1,model.language_model.layers.1.self_attn.o_proj,attn_out,2560,2048,5242880,2.5563817024230957,0.373046875,0.1428661346435547
1,model.language_model.layers.1.mlp.gate_proj,mlp_up,10240,2560,26214400,8.790679931640625,0.658203125,0.14179468154907227
1,model.language_model.layers.1.mlp.up_proj,mlp_up,10240,2560,26214400,4.887237548828125,0.625,0.14532852172851562
1,model.language_model.layers.1.mlp.down_proj,mlp_down,2560,10240,26214400,7.486176013946533,0.63671875,0.1424572467803955
1,model.language_model.layers.1.per_layer_input_gate,other,256,2560,655360,5.838059902191162,0.62109375,0.13947248458862305
1,model.language_model.layers.1.per_layer_projection,other,2560,256,655360,5.571799278259277,0.603515625,0.14146161079406738
2,model.language_model.layers.2.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.013302301988005638,0.033203125,0.1456921100616455
2,model.language_model.layers.2.self_attn.k_proj,attn_qkv,512,2560,1310720,0.0168740414083004,0.0390625,0.14346051216125488
2,model.language_model.layers.2.self_attn.v_proj,attn_qkv,512,2560,1310720,0.033892713487148285,0.0390625,0.141770601272583
2,model.language_model.layers.2.self_attn.o_proj,attn_out,2560,2048,5242880,0.048263512551784515,0.05078125,0.14456653594970703
2,model.language_model.layers.2.mlp.gate_proj,mlp_up,10240,2560,26214400,4.417375564575195,0.677734375,0.1406383514404297
2,model.language_model.layers.2.mlp.up_proj,mlp_up,10240,2560,26214400,11.374700546264648,0.63671875,0.1339857578277588
2,model.language_model.layers.2.mlp.down_proj,mlp_down,2560,10240,26214400,2.874288320541382,0.642578125,0.14435505867004395
2,model.language_model.layers.2.per_layer_input_gate,other,256,2560,655360,4.162933349609375,0.6171875,0.1448068618774414
2,model.language_model.layers.2.per_layer_projection,other,2560,256,655360,3.2019877433776855,0.6015625,0.14210724830627441
3,model.language_model.layers.3.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0034268121235072613,0.015625,0.14484405517578125
3,model.language_model.layers.3.self_attn.k_proj,attn_qkv,512,2560,1310720,0.016869861632585526,0.02734375,0.14722514152526855
3,model.language_model.layers.3.self_attn.v_proj,attn_qkv,512,2560,1310720,0.024531185626983643,0.03515625,0.1384878158569336
3,model.language_model.layers.3.self_attn.o_proj,attn_out,2560,2048,5242880,0.040956124663352966,0.044921875,0.13340306282043457
3,model.language_model.layers.3.mlp.gate_proj,mlp_up,10240,2560,26214400,4.806031227111816,0.630859375,0.14428019523620605
3,model.language_model.layers.3.mlp.up_proj,mlp_up,10240,2560,26214400,6.601160049438477,0.6328125,0.14678597450256348
3,model.language_model.layers.3.mlp.down_proj,mlp_down,2560,10240,26214400,6.754637718200684,0.67578125,0.14423918724060059
3,model.language_model.layers.3.per_layer_input_gate,other,256,2560,655360,5.4775543212890625,0.609375,0.14281463623046875
3,model.language_model.layers.3.per_layer_projection,other,2560,256,655360,6.846267223358154,0.603515625,0.14102888107299805
4,model.language_model.layers.4.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.002399181481450796,0.017578125,0.14008378982543945
4,model.language_model.layers.4.self_attn.k_proj,attn_qkv,512,2560,1310720,0.007990296930074692,0.0234375,0.13844084739685059
4,model.language_model.layers.4.self_attn.v_proj,attn_qkv,512,2560,1310720,0.06909988820552826,0.052734375,0.13965439796447754
4,model.language_model.layers.4.self_attn.o_proj,attn_out,2560,2048,5242880,0.11762988567352295,0.06640625,0.14603066444396973
4,model.language_model.layers.4.mlp.gate_proj,mlp_up,10240,2560,26214400,10.40563678741455,0.70703125,0.14385461807250977
4,model.language_model.layers.4.mlp.up_proj,mlp_up,10240,2560,26214400,5.776519775390625,0.64453125,0.14786839485168457
4,model.language_model.layers.4.mlp.down_proj,mlp_down,2560,10240,26214400,7.722078800201416,0.6875,0.14354252815246582
4,model.language_model.layers.4.per_layer_input_gate,other,256,2560,655360,7.941779613494873,0.83203125,0.13443541526794434
4,model.language_model.layers.4.per_layer_projection,other,2560,256,655360,5.868861198425293,0.8125,0.1351335048675537
5,model.language_model.layers.5.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.009095225483179092,0.029296875,0.14565730094909668
5,model.language_model.layers.5.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.0016783731989562511,0.015625,0.1423969268798828
5,model.language_model.layers.5.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.19226348400115967,0.076171875,0.1408376693725586
5,model.language_model.layers.5.self_attn.o_proj,attn_out,2560,4096,10485760,0.15530408918857574,0.08203125,0.14425086975097656
5,model.language_model.layers.5.mlp.gate_proj,mlp_up,10240,2560,26214400,3.91153883934021,0.69921875,0.14774060249328613
5,model.language_model.layers.5.mlp.up_proj,mlp_up,10240,2560,26214400,4.83431339263916,0.697265625,0.14048027992248535
5,model.language_model.layers.5.mlp.down_proj,mlp_down,2560,10240,26214400,7.346992492675781,0.646484375,0.13801169395446777
5,model.language_model.layers.5.per_layer_input_gate,other,256,2560,655360,10.384172439575195,0.615234375,0.14231204986572266
5,model.language_model.layers.5.per_layer_projection,other,2560,256,655360,6.088607311248779,0.59765625,0.1404743194580078
6,model.language_model.layers.6.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.004295079968869686,0.01953125,0.14517927169799805
6,model.language_model.layers.6.self_attn.k_proj,attn_qkv,512,2560,1310720,0.006795612629503012,0.033203125,0.14350557327270508
6,model.language_model.layers.6.self_attn.v_proj,attn_qkv,512,2560,1310720,0.4081413149833679,0.16796875,0.1423332691192627
6,model.language_model.layers.6.self_attn.o_proj,attn_out,2560,2048,5242880,1.307215690612793,0.29296875,0.14354872703552246
6,model.language_model.layers.6.mlp.gate_proj,mlp_up,10240,2560,26214400,3.516136646270752,0.66796875,0.14026689529418945
6,model.language_model.layers.6.mlp.up_proj,mlp_up,10240,2560,26214400,3.504427194595337,0.65625,0.14474248886108398
6,model.language_model.layers.6.mlp.down_proj,mlp_down,2560,10240,26214400,5.4534759521484375,0.638671875,0.14522075653076172
6,model.language_model.layers.6.per_layer_input_gate,other,256,2560,655360,5.1461687088012695,0.611328125,0.14129018783569336
6,model.language_model.layers.6.per_layer_projection,other,2560,256,655360,5.037911891937256,0.609375,0.14471054077148438
7,model.language_model.layers.7.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.003573207650333643,0.021484375,0.14116477966308594
7,model.language_model.layers.7.self_attn.k_proj,attn_qkv,512,2560,1310720,0.001995851518586278,0.013671875,0.13914179801940918
7,model.language_model.layers.7.self_attn.v_proj,attn_qkv,512,2560,1310720,0.10125511884689331,0.060546875,0.1373882293701172
7,model.language_model.layers.7.self_attn.o_proj,attn_out,2560,2048,5242880,0.02635098062455654,0.0390625,0.14276456832885742
7,model.language_model.layers.7.mlp.gate_proj,mlp_up,10240,2560,26214400,6.09893798828125,0.697265625,0.1494898796081543
7,model.language_model.layers.7.mlp.up_proj,mlp_up,10240,2560,26214400,8.46725845336914,0.650390625,0.14438390731811523
7,model.language_model.layers.7.mlp.down_proj,mlp_down,2560,10240,26214400,4.901228904724121,0.677734375,0.14345955848693848
7,model.language_model.layers.7.per_layer_input_gate,other,256,2560,655360,3.776888847351074,0.607421875,0.14191770553588867
7,model.language_model.layers.7.per_layer_projection,other,2560,256,655360,5.049411773681641,0.595703125,0.14251136779785156
8,model.language_model.layers.8.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0035362925846129656,0.03125,0.13484573364257812
8,model.language_model.layers.8.self_attn.k_proj,attn_qkv,512,2560,1310720,0.0018121084431186318,0.01171875,0.13884854316711426
8,model.language_model.layers.8.self_attn.v_proj,attn_qkv,512,2560,1310720,0.016995850950479507,0.03515625,0.14243173599243164
8,model.language_model.layers.8.self_attn.o_proj,attn_out,2560,2048,5242880,0.029104597866535187,0.046875,0.1419529914855957
8,model.language_model.layers.8.mlp.gate_proj,mlp_up,10240,2560,26214400,4.34030818939209,0.716796875,0.14275574684143066
8,model.language_model.layers.8.mlp.up_proj,mlp_up,10240,2560,26214400,4.605687141418457,0.716796875,0.1493229866027832
8,model.language_model.layers.8.mlp.down_proj,mlp_down,2560,10240,26214400,4.234609603881836,0.7421875,0.13983845710754395
8,model.language_model.layers.8.per_layer_input_gate,other,256,2560,655360,4.25761079788208,0.6015625,0.13715863227844238
8,model.language_model.layers.8.per_layer_projection,other,2560,256,655360,5.5209150314331055,0.60546875,0.14260625839233398
9,model.language_model.layers.9.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.007259197533130646,0.021484375,0.14154577255249023
9,model.language_model.layers.9.self_attn.k_proj,attn_qkv,512,2560,1310720,0.0022650943137705326,0.015625,0.14245963096618652
9,model.language_model.layers.9.self_attn.v_proj,attn_qkv,512,2560,1310720,0.009297685697674751,0.03125,0.14284348487854004
9,model.language_model.layers.9.self_attn.o_proj,attn_out,2560,2048,5242880,0.02003404125571251,0.046875,0.14312505722045898
9,model.language_model.layers.9.mlp.gate_proj,mlp_up,10240,2560,26214400,12.848930358886719,0.7265625,0.14598393440246582
9,model.language_model.layers.9.mlp.up_proj,mlp_up,10240,2560,26214400,5.661170959472656,0.685546875,0.13756585121154785
9,model.language_model.layers.9.mlp.down_proj,mlp_down,2560,10240,26214400,5.412403106689453,0.76171875,0.14702653884887695
9,model.language_model.layers.9.per_layer_input_gate,other,256,2560,655360,5.441430568695068,0.740234375,0.14519834518432617
9,model.language_model.layers.9.per_layer_projection,other,2560,256,655360,5.638315677642822,0.6171875,0.14066529273986816
10,model.language_model.layers.10.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.002843279391527176,0.0234375,0.14183616638183594
10,model.language_model.layers.10.self_attn.k_proj,attn_qkv,512,2560,1310720,0.006749720312654972,0.0234375,0.14235591888427734
10,model.language_model.layers.10.self_attn.v_proj,attn_qkv,512,2560,1310720,0.0494656041264534,0.056640625,0.14128327369689941
10,model.language_model.layers.10.self_attn.o_proj,attn_out,2560,2048,5242880,0.02814597822725773,0.04296875,0.133988618850708
10,model.language_model.layers.10.mlp.gate_proj,mlp_up,10240,2560,26214400,4.813154697418213,0.66796875,0.14077377319335938
10,model.language_model.layers.10.mlp.up_proj,mlp_up,10240,2560,26214400,6.902426719665527,0.662109375,0.14550423622131348
10,model.language_model.layers.10.mlp.down_proj,mlp_down,2560,10240,26214400,6.112771511077881,0.80078125,0.1426548957824707
10,model.language_model.layers.10.per_layer_input_gate,other,256,2560,655360,6.341660976409912,0.6171875,0.1457662582397461
10,model.language_model.layers.10.per_layer_projection,other,2560,256,655360,8.98897647857666,0.61328125,0.1423351764678955
11,model.language_model.layers.11.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.01563800871372223,0.037109375,0.14012980461120605
11,model.language_model.layers.11.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.012435498647391796,0.0390625,0.13468360900878906
11,model.language_model.layers.11.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.025688111782073975,0.060546875,0.14628362655639648
11,model.language_model.layers.11.self_attn.o_proj,attn_out,2560,4096,10485760,0.06412777304649353,0.068359375,0.14407086372375488
11,model.language_model.layers.11.mlp.gate_proj,mlp_up,10240,2560,26214400,5.068856239318848,0.66015625,0.14624595642089844
11,model.language_model.layers.11.mlp.up_proj,mlp_up,10240,2560,26214400,6.355191230773926,0.67578125,0.14455151557922363
11,model.language_model.layers.11.mlp.down_proj,mlp_down,2560,10240,26214400,6.59921932220459,0.826171875,0.14560842514038086
11,model.language_model.layers.11.per_layer_input_gate,other,256,2560,655360,5.736670017242432,0.78515625,0.143049955368042
11,model.language_model.layers.11.per_layer_projection,other,2560,256,655360,8.590943336486816,0.8203125,0.14078164100646973
12,model.language_model.layers.12.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.0022440622560679913,0.01171875,0.13969039916992188
12,model.language_model.layers.12.self_attn.k_proj,attn_qkv,512,2560,1310720,0.0018185344524681568,0.015625,0.14335942268371582
12,model.language_model.layers.12.self_attn.v_proj,attn_qkv,512,2560,1310720,0.019896600395441055,0.04296875,0.14189720153808594
12,model.language_model.layers.12.self_attn.o_proj,attn_out,2560,2048,5242880,0.05511964485049248,0.05859375,0.143235445022583
