layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,elapsed_s
7,model.vision_tower.encoder.layers.7.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14307022094726562
7,model.vision_tower.encoder.layers.7.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1464986801147461
7,model.vision_tower.encoder.layers.7.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13744807243347168
7,model.vision_tower.encoder.layers.7.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.13413166999816895
7,model.vision_tower.encoder.layers.7.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14422202110290527
7,model.vision_tower.encoder.layers.7.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14265871047973633
7,model.vision_tower.encoder.layers.7.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.1425626277923584
8,model.vision_tower.encoder.layers.8.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14466619491577148
8,model.vision_tower.encoder.layers.8.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14267754554748535
8,model.vision_tower.encoder.layers.8.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13942980766296387
8,model.vision_tower.encoder.layers.8.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.13652348518371582
8,model.vision_tower.encoder.layers.8.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14287829399108887
8,model.vision_tower.encoder.layers.8.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14654302597045898
8,model.vision_tower.encoder.layers.8.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14371204376220703
9,model.vision_tower.encoder.layers.9.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1450052261352539
9,model.vision_tower.encoder.layers.9.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14319944381713867
9,model.vision_tower.encoder.layers.9.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13979268074035645
9,model.vision_tower.encoder.layers.9.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.13605713844299316
9,model.vision_tower.encoder.layers.9.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14323163032531738
9,model.vision_tower.encoder.layers.9.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1437697410583496
9,model.vision_tower.encoder.layers.9.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14446353912353516
10,model.vision_tower.encoder.layers.10.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14374303817749023
10,model.vision_tower.encoder.layers.10.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14707493782043457
10,model.vision_tower.encoder.layers.10.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1409449577331543
10,model.vision_tower.encoder.layers.10.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.13614106178283691
10,model.vision_tower.encoder.layers.10.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14197492599487305
10,model.vision_tower.encoder.layers.10.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14385581016540527
10,model.vision_tower.encoder.layers.10.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.14386200904846191
11,model.vision_tower.encoder.layers.11.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1423499584197998
11,model.vision_tower.encoder.layers.11.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14490509033203125
11,model.vision_tower.encoder.layers.11.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.13988184928894043
11,model.vision_tower.encoder.layers.11.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.133575439453125
11,model.vision_tower.encoder.layers.11.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14455914497375488
11,model.vision_tower.encoder.layers.11.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14592838287353516
11,model.vision_tower.encoder.layers.11.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.1438744068145752
12,model.vision_tower.encoder.layers.12.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14516615867614746
12,model.vision_tower.encoder.layers.12.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14302563667297363
12,model.vision_tower.encoder.layers.12.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1392650604248047
12,model.vision_tower.encoder.layers.12.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.13547301292419434
12,model.vision_tower.encoder.layers.12.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1451113224029541
12,model.vision_tower.encoder.layers.12.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.1462109088897705
12,model.vision_tower.encoder.layers.12.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.1439821720123291
13,model.vision_tower.encoder.layers.13.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14471840858459473
13,model.vision_tower.encoder.layers.13.self_attn.k_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.1455225944519043
13,model.vision_tower.encoder.layers.13.self_attn.v_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14168167114257812
13,model.vision_tower.encoder.layers.13.self_attn.o_proj.linear,attn_out,768,768,589824,0.0,0.0,0.13814210891723633
13,model.vision_tower.encoder.layers.13.mlp.gate_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14542794227600098
13,model.vision_tower.encoder.layers.13.mlp.up_proj.linear,mlp_up,3072,768,2359296,0.0,0.0,0.14685630798339844
13,model.vision_tower.encoder.layers.13.mlp.down_proj.linear,mlp_down,768,3072,2359296,0.0,0.0,0.1447906494140625
14,model.vision_tower.encoder.layers.14.self_attn.q_proj.linear,attn_qkv,768,768,589824,0.0,0.0,0.14457440376281738
