layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,n_valid_positions,elapsed_s
11,model.language_model.layers.11.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.029589474201202393,0.05181346833705902,193,0.17296719551086426
11,model.language_model.layers.11.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.3129587173461914,0.15544040501117706,193,0.16553139686584473
11,model.language_model.layers.11.self_attn.o_proj,attn_out,2560,4096,10485760,0.21194206178188324,0.1347150206565857,193,0.16553664207458496
11,model.language_model.layers.11.mlp.gate_proj,mlp_up,10240,2560,26214400,0.2167142927646637,0.11398963630199432,193,0.16379141807556152
11,model.language_model.layers.11.mlp.up_proj,mlp_up,10240,2560,26214400,0.17876793444156647,0.11398963630199432,193,0.16820502281188965
11,model.language_model.layers.11.mlp.down_proj,mlp_down,2560,10240,26214400,0.2495805025100708,0.12953367829322815,193,0.1697094440460205
11,model.language_model.layers.11.per_layer_input_gate,other,256,2560,655360,0.01983790658414364,0.041450776159763336,193,0.16380524635314941
11,model.language_model.layers.11.per_layer_projection,other,2560,256,655360,0.43803346157073975,0.17616580426692963,193,0.17096853256225586
12,model.language_model.layers.12.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.00972742773592472,0.020725388079881668,193,0.16422724723815918
12,model.language_model.layers.12.self_attn.k_proj,attn_qkv,512,2560,1310720,0.048290569335222244,0.041450776159763336,193,0.15636396408081055
12,model.language_model.layers.12.self_attn.v_proj,attn_qkv,512,2560,1310720,0.03002852573990822,0.02590673416852951,193,0.16039657592773438
12,model.language_model.layers.12.self_attn.o_proj,attn_out,2560,2048,5242880,0.1310686320066452,0.07253886014223099,193,0.16701078414916992
12,model.language_model.layers.12.mlp.gate_proj,mlp_up,10240,2560,26214400,0.08670356124639511,0.07253886014223099,193,0.16942071914672852
12,model.language_model.layers.12.mlp.up_proj,mlp_up,10240,2560,26214400,0.07231413573026657,0.05699481815099716,193,0.17391061782836914
12,model.language_model.layers.12.mlp.down_proj,mlp_down,2560,10240,26214400,0.08351325988769531,0.08290155231952667,193,0.16754961013793945
12,model.language_model.layers.12.per_layer_input_gate,other,256,2560,655360,0.07376973330974579,0.06735751032829285,193,0.15387392044067383
12,model.language_model.layers.12.per_layer_projection,other,2560,256,655360,0.36097851395606995,0.11398963630199432,193,0.15982389450073242
13,model.language_model.layers.13.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.007600476499646902,0.036269430071115494,193,0.16745805740356445
13,model.language_model.layers.13.self_attn.k_proj,attn_qkv,512,2560,1310720,0.027680128812789917,0.020725388079881668,193,0.16645216941833496
13,model.language_model.layers.13.self_attn.v_proj,attn_qkv,512,2560,1310720,0.04105262830853462,0.05181346833705902,193,0.16194987297058105
13,model.language_model.layers.13.self_attn.o_proj,attn_out,2560,2048,5242880,0.11635547876358032,0.08290155231952667,193,0.16193342208862305
13,model.language_model.layers.13.mlp.gate_proj,mlp_up,10240,2560,26214400,0.04346947744488716,0.031088082119822502,193,0.1629176139831543
13,model.language_model.layers.13.mlp.up_proj,mlp_up,10240,2560,26214400,0.04556255042552948,0.04663212224841118,193,0.17634105682373047
13,model.language_model.layers.13.mlp.down_proj,mlp_down,2560,10240,26214400,0.11738920956850052,0.07253886014223099,193,0.17464184761047363
13,model.language_model.layers.13.per_layer_input_gate,other,256,2560,655360,0.04580090567469597,0.04663212224841118,193,0.15886211395263672
13,model.language_model.layers.13.per_layer_projection,other,2560,256,655360,0.4830596446990967,0.19170984625816345,193,0.1609032154083252
14,model.language_model.layers.14.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.024570899084210396,0.02590673416852951,193,0.1577162742614746
14,model.language_model.layers.14.self_attn.k_proj,attn_qkv,512,2560,1310720,0.045881763100624084,0.04663212224841118,193,0.1525707244873047
14,model.language_model.layers.14.self_attn.v_proj,attn_qkv,512,2560,1310720,0.04025346413254738,0.05699481815099716,193,0.1588292121887207
14,model.language_model.layers.14.self_attn.o_proj,attn_out,2560,2048,5242880,0.057877443730831146,0.04663212224841118,193,0.1656186580657959
14,model.language_model.layers.14.mlp.gate_proj,mlp_up,10240,2560,26214400,0.09321025013923645,0.06735751032829285,193,0.17548561096191406
14,model.language_model.layers.14.mlp.up_proj,mlp_up,10240,2560,26214400,0.06876803934574127,0.05181346833705902,193,0.17528748512268066
14,model.language_model.layers.14.mlp.down_proj,mlp_down,2560,10240,26214400,0.16073103249073029,0.06735751032829285,193,0.17301487922668457
14,model.language_model.layers.14.per_layer_input_gate,other,256,2560,655360,0.020174698904156685,0.031088082119822502,193,0.15338897705078125
14,model.language_model.layers.14.per_layer_projection,other,2560,256,655360,0.004203357268124819,0.015544041059911251,193,0.1894996166229248
15,model.language_model.layers.15.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.2129615992307663,0.08290155231952667,193,0.16497278213500977
15,model.language_model.layers.15.self_attn.k_proj,attn_qkv,512,2560,1310720,0.14465537667274475,0.08290155231952667,193,0.16481423377990723
15,model.language_model.layers.15.self_attn.v_proj,attn_qkv,512,2560,1310720,0.08468135446310043,0.062176164239645004,193,0.1617898941040039
15,model.language_model.layers.15.self_attn.o_proj,attn_out,2560,2048,5242880,0.14700083434581757,0.10362693667411804,193,0.1644587516784668
15,model.language_model.layers.15.mlp.gate_proj,mlp_up,10240,2560,26214400,0.12556250393390656,0.06735751032829285,193,0.1633906364440918
15,model.language_model.layers.15.mlp.up_proj,mlp_up,10240,2560,26214400,0.1878042370080948,0.0984455943107605,193,0.17021679878234863
15,model.language_model.layers.15.mlp.down_proj,mlp_down,2560,10240,26214400,0.16953043639659882,0.12435232847929001,193,0.1703934669494629
15,model.language_model.layers.15.per_layer_input_gate,other,256,2560,655360,0.018914714455604553,0.05181346833705902,193,0.1633903980255127
15,model.language_model.layers.15.per_layer_projection,other,2560,256,655360,0.6687133312225342,0.20725387334823608,193,0.1631944179534912
16,model.language_model.layers.16.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.042724426835775375,0.062176164239645004,193,0.1630539894104004
16,model.language_model.layers.16.self_attn.k_proj,attn_qkv,512,2560,1310720,0.07829497754573822,0.07253886014223099,193,0.1575610637664795
16,model.language_model.layers.16.self_attn.v_proj,attn_qkv,512,2560,1310720,0.08630304038524628,0.05699481815099716,193,0.15823769569396973
16,model.language_model.layers.16.self_attn.o_proj,attn_out,2560,2048,5242880,0.24531909823417664,0.11398963630199432,193,0.1628279685974121
16,model.language_model.layers.16.mlp.gate_proj,mlp_up,10240,2560,26214400,0.11902835220098495,0.0984455943107605,193,0.17267537117004395
16,model.language_model.layers.16.mlp.up_proj,mlp_up,10240,2560,26214400,0.08954447507858276,0.07253886014223099,193,0.17056703567504883
16,model.language_model.layers.16.mlp.down_proj,mlp_down,2560,10240,26214400,0.23782415688037872,0.15544040501117706,193,0.17101430892944336
16,model.language_model.layers.16.per_layer_input_gate,other,256,2560,655360,0.06728784739971161,0.07253886014223099,193,0.1499638557434082
16,model.language_model.layers.16.per_layer_projection,other,2560,256,655360,0.0026119835674762726,0.010362694039940834,193,0.1546483039855957
17,model.language_model.layers.17.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.04228096827864647,0.07772020250558853,193,0.16336917877197266
17,model.language_model.layers.17.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.03296848386526108,0.04663212224841118,193,0.1692802906036377
17,model.language_model.layers.17.self_attn.v_proj,attn_qkv,1024,2560,2621440,0.20443567633628845,0.14507772028446198,193,0.1686394214630127
17,model.language_model.layers.17.self_attn.o_proj,attn_out,2560,4096,10485760,0.500092625617981,0.21243523061275482,193,0.17012500762939453
17,model.language_model.layers.17.mlp.gate_proj,mlp_up,10240,2560,26214400,0.10287077724933624,0.0984455943107605,193,0.16798639297485352
17,model.language_model.layers.17.mlp.up_proj,mlp_up,10240,2560,26214400,0.26955223083496094,0.15544040501117706,193,0.17236995697021484
17,model.language_model.layers.17.mlp.down_proj,mlp_down,2560,10240,26214400,0.09646043181419373,0.08808290213346481,193,0.17440247535705566
17,model.language_model.layers.17.per_layer_input_gate,other,256,2560,655360,0.009155841544270515,0.02590673416852951,193,0.16220998764038086
17,model.language_model.layers.17.per_layer_projection,other,2560,256,655360,0.7704759836196899,0.2849740982055664,193,0.1639103889465332
18,model.language_model.layers.18.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.059262875467538834,0.04663212224841118,193,0.16704726219177246
18,model.language_model.layers.18.self_attn.k_proj,attn_qkv,512,2560,1310720,0.07626274228096008,0.08290155231952667,193,0.1541588306427002
18,model.language_model.layers.18.self_attn.v_proj,attn_qkv,512,2560,1310720,0.1097443476319313,0.06735751032829285,193,0.1592848300933838
18,model.language_model.layers.18.self_attn.o_proj,attn_out,2560,2048,5242880,0.052774958312511444,0.05699481815099716,193,0.16280055046081543
18,model.language_model.layers.18.mlp.gate_proj,mlp_up,10240,2560,26214400,0.03774001821875572,0.036269430071115494,193,0.1723923683166504
18,model.language_model.layers.18.mlp.up_proj,mlp_up,10240,2560,26214400,0.09029894322156906,0.08290155231952667,193,0.1712343692779541
18,model.language_model.layers.18.mlp.down_proj,mlp_down,2560,10240,26214400,0.054414551705121994,0.031088082119822502,193,0.1729903221130371
18,model.language_model.layers.18.per_layer_input_gate,other,256,2560,655360,0.6606735587120056,0.21761657297611237,193,0.1558687686920166
18,model.language_model.layers.18.per_layer_projection,other,2560,256,655360,0.11647806316614151,0.10880828648805618,193,0.16298842430114746
19,model.language_model.layers.19.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.02235095575451851,0.020725388079881668,193,0.16554498672485352
19,model.language_model.layers.19.self_attn.k_proj,attn_qkv,512,2560,1310720,0.01561750564724207,0.015544041059911251,193,0.16287779808044434
19,model.language_model.layers.19.self_attn.v_proj,attn_qkv,512,2560,1310720,0.04385723918676376,0.05699481815099716,193,0.1633598804473877
19,model.language_model.layers.19.self_attn.o_proj,attn_out,2560,2048,5242880,0.04366664960980415,0.041450776159763336,193,0.16301298141479492
19,model.language_model.layers.19.mlp.gate_proj,mlp_up,10240,2560,26214400,0.055726781487464905,0.062176164239645004,193,0.17201662063598633
19,model.language_model.layers.19.mlp.up_proj,mlp_up,10240,2560,26214400,0.06639690697193146,0.062176164239645004,193,0.16765427589416504
19,model.language_model.layers.19.mlp.down_proj,mlp_down,2560,10240,26214400,0.0753566175699234,0.06735751032829285,193,0.1719365119934082
19,model.language_model.layers.19.per_layer_input_gate,other,256,2560,655360,0.3527810871601105,0.20207253098487854,193,0.1582627296447754
19,model.language_model.layers.19.per_layer_projection,other,2560,256,655360,0.017957603558897972,0.05181346833705902,193,0.15901398658752441
20,model.language_model.layers.20.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.04143647104501724,0.02590673416852951,193,0.16103219985961914
20,model.language_model.layers.20.self_attn.k_proj,attn_qkv,512,2560,1310720,0.026448415592312813,0.041450776159763336,193,0.15897870063781738
20,model.language_model.layers.20.self_attn.v_proj,attn_qkv,512,2560,1310720,0.06035538390278816,0.05699481815099716,193,0.1647806167602539
20,model.language_model.layers.20.self_attn.o_proj,attn_out,2560,2048,5242880,0.10541383177042007,0.08808290213346481,193,0.16858887672424316
20,model.language_model.layers.20.mlp.gate_proj,mlp_up,10240,2560,26214400,0.07678651064634323,0.05181346833705902,193,0.172715425491333
20,model.language_model.layers.20.mlp.up_proj,mlp_up,10240,2560,26214400,0.07699348777532578,0.05699481815099716,193,0.17037725448608398
20,model.language_model.layers.20.mlp.down_proj,mlp_down,2560,10240,26214400,0.14313122630119324,0.08808290213346481,193,0.17681050300598145
20,model.language_model.layers.20.per_layer_input_gate,other,256,2560,655360,0.21570231020450592,0.15025906264781952,193,0.1533355712890625
20,model.language_model.layers.20.per_layer_projection,other,2560,256,655360,0.0984870195388794,0.08808290213346481,193,0.16318607330322266
21,model.language_model.layers.21.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.030752046033740044,0.031088082119822502,193,0.1592085361480713
21,model.language_model.layers.21.self_attn.k_proj,attn_qkv,512,2560,1310720,0.023102443665266037,0.041450776159763336,193,0.15979480743408203
21,model.language_model.layers.21.self_attn.v_proj,attn_qkv,512,2560,1310720,0.10964182764291763,0.08808290213346481,193,0.16740822792053223
21,model.language_model.layers.21.self_attn.o_proj,attn_out,2560,2048,5242880,0.21794210374355316,0.14507772028446198,193,0.16703081130981445
21,model.language_model.layers.21.mlp.gate_proj,mlp_up,10240,2560,26214400,0.09073487669229507,0.07253886014223099,193,0.16732311248779297
21,model.language_model.layers.21.mlp.up_proj,mlp_up,10240,2560,26214400,0.11507409811019897,0.12435232847929001,193,0.17041301727294922
21,model.language_model.layers.21.mlp.down_proj,mlp_down,2560,10240,26214400,0.12362634390592575,0.11398963630199432,193,0.17415595054626465
21,model.language_model.layers.21.per_layer_input_gate,other,256,2560,655360,0.19718201458454132,0.15544040501117706,193,0.16419768333435059
21,model.language_model.layers.21.per_layer_projection,other,2560,256,655360,0.017744911834597588,0.06735751032829285,193,0.16099071502685547
22,model.language_model.layers.22.self_attn.q_proj,attn_qkv,2048,2560,5242880,0.05581848323345184,0.062176164239645004,193,0.16666221618652344
22,model.language_model.layers.22.self_attn.k_proj,attn_qkv,512,2560,1310720,0.19442760944366455,0.15544040501117706,193,0.1580343246459961
22,model.language_model.layers.22.self_attn.v_proj,attn_qkv,512,2560,1310720,1.0585949420928955,0.3678756356239319,193,0.16385793685913086
22,model.language_model.layers.22.self_attn.o_proj,attn_out,2560,2048,5242880,0.0790228545665741,0.09326424449682236,193,0.16490411758422852
22,model.language_model.layers.22.mlp.gate_proj,mlp_up,10240,2560,26214400,0.15043576061725616,0.10880828648805618,193,0.17711639404296875
22,model.language_model.layers.22.mlp.up_proj,mlp_up,10240,2560,26214400,0.1729712188243866,0.09326424449682236,193,0.16867327690124512
22,model.language_model.layers.22.mlp.down_proj,mlp_down,2560,10240,26214400,0.22477294504642487,0.14507772028446198,193,0.16983866691589355
22,model.language_model.layers.22.per_layer_input_gate,other,256,2560,655360,0.11071974039077759,0.09326424449682236,193,0.1517505645751953
22,model.language_model.layers.22.per_layer_projection,other,2560,256,655360,0.01573246344923973,0.031088082119822502,193,0.15585064888000488
23,model.language_model.layers.23.self_attn.q_proj,attn_qkv,4096,2560,10485760,0.01919649913907051,0.02590673416852951,193,0.1663968563079834
23,model.language_model.layers.23.self_attn.k_proj,attn_qkv,1024,2560,2621440,0.3197040855884552,0.15025906264781952,193,0.16866207122802734
