layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,n_valid_positions,elapsed_s
0,model.layers.0.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0008142983424477279,0.010256410576403141,195,0.07515931129455566
0,model.layers.0.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.0031770761124789715,0.010256410576403141,195,0.07214617729187012
0,model.layers.0.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.005207955837249756,0.025641025975346565,195,0.07227349281311035
0,model.layers.0.self_attn.o_proj,attn_out,3072,3072,9437184,0.008310241624712944,0.0051282052882015705,195,0.07538866996765137
0,model.layers.0.mlp.gate_proj,mlp_up,8192,3072,25165824,0.008813722990453243,0.10769230872392654,195,0.10057282447814941
0,model.layers.0.mlp.up_proj,mlp_up,8192,3072,25165824,0.007769414223730564,0.020512821152806282,195,0.10166382789611816
0,model.layers.0.mlp.down_proj,mlp_down,3072,8192,25165824,0.02882939949631691,0.030769232660531998,195,0.09992218017578125
1,model.layers.1.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0016696426318958402,0.010256410576403141,195,0.07541561126708984
1,model.layers.1.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.0007587280124425888,0.0051282052882015705,195,0.07367539405822754
1,model.layers.1.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.002826852258294821,0.015384616330265999,195,0.07315969467163086
1,model.layers.1.self_attn.o_proj,attn_out,3072,3072,9437184,0.0026981905102729797,0.010256410576403141,195,0.07668590545654297
1,model.layers.1.mlp.gate_proj,mlp_up,8192,3072,25165824,0.0033555710688233376,0.0051282052882015705,195,0.10033106803894043
1,model.layers.1.mlp.up_proj,mlp_up,8192,3072,25165824,0.003017023904249072,0.015384616330265999,195,0.09722256660461426
1,model.layers.1.mlp.down_proj,mlp_down,3072,8192,25165824,0.15098732709884644,0.20000000298023224,195,0.09565997123718262
2,model.layers.2.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0011003335239365697,0.015384616330265999,195,0.07663464546203613
2,model.layers.2.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.019899114966392517,0.015384616330265999,195,0.07404971122741699
2,model.layers.2.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.003918253816664219,0.0051282052882015705,195,0.07430648803710938
2,model.layers.2.self_attn.o_proj,attn_out,3072,3072,9437184,0.0017198517452925444,0.010256410576403141,195,0.07532048225402832
2,model.layers.2.mlp.gate_proj,mlp_up,8192,3072,25165824,0.0031202430836856365,0.025641025975346565,195,0.09847736358642578
2,model.layers.2.mlp.up_proj,mlp_up,8192,3072,25165824,0.005236541386693716,0.025641025975346565,195,0.09839630126953125
2,model.layers.2.mlp.down_proj,mlp_down,3072,8192,25165824,0.007039268501102924,0.015384616330265999,195,0.09859871864318848
3,model.layers.3.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0010978726204484701,0.0051282052882015705,195,0.07751917839050293
3,model.layers.3.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.009976326487958431,0.030769232660531998,195,0.07240033149719238
3,model.layers.3.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.0030985213816165924,0.03589743748307228,195,0.07212233543395996
3,model.layers.3.self_attn.o_proj,attn_out,3072,3072,9437184,0.002415226073935628,0.025641025975346565,195,0.0737619400024414
3,model.layers.3.mlp.gate_proj,mlp_up,8192,3072,25165824,0.004222044721245766,0.015384616330265999,195,0.0952458381652832
3,model.layers.3.mlp.up_proj,mlp_up,8192,3072,25165824,0.004286063369363546,0.020512821152806282,195,0.10286283493041992
3,model.layers.3.mlp.down_proj,mlp_down,3072,8192,25165824,0.005338866263628006,0.015384616330265999,195,0.10064578056335449
4,model.layers.4.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0011031136382371187,0.010256410576403141,195,0.07661652565002441
4,model.layers.4.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.0014727840898558497,0.0051282052882015705,195,0.07364916801452637
4,model.layers.4.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.0012524802004918456,0.025641025975346565,195,0.07349538803100586
4,model.layers.4.self_attn.o_proj,attn_out,3072,3072,9437184,0.003859187476336956,0.020512821152806282,195,0.07483553886413574
4,model.layers.4.mlp.gate_proj,mlp_up,8192,3072,25165824,0.004915338475257158,0.015384616330265999,195,0.10295271873474121
4,model.layers.4.mlp.up_proj,mlp_up,8192,3072,25165824,0.0037258167285472155,0.020512821152806282,195,0.09948968887329102
4,model.layers.4.mlp.down_proj,mlp_down,3072,8192,25165824,0.006998223252594471,0.030769232660531998,195,0.0979313850402832
5,model.layers.5.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.00063436379423365,0.015384616330265999,195,0.0726320743560791
5,model.layers.5.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.0011396576883271337,0.0051282052882015705,195,0.07126498222351074
5,model.layers.5.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.001666997093707323,0.010256410576403141,195,0.07188987731933594
5,model.layers.5.self_attn.o_proj,attn_out,3072,3072,9437184,0.0024700427893549204,0.020512821152806282,195,0.10958623886108398
5,model.layers.5.mlp.gate_proj,mlp_up,8192,3072,25165824,0.003312892047688365,0.015384616330265999,195,0.10042810440063477
5,model.layers.5.mlp.up_proj,mlp_up,8192,3072,25165824,0.004429013468325138,0.020512821152806282,195,0.10029077529907227
5,model.layers.5.mlp.down_proj,mlp_down,3072,8192,25165824,0.0060944645665585995,0.020512821152806282,195,0.09630274772644043
6,model.layers.6.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0007287657354027033,0.010256410576403141,195,0.0744321346282959
6,model.layers.6.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.00052190653514117,0.010256410576403141,195,0.08056092262268066
6,model.layers.6.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.001127802999690175,0.010256410576403141,195,0.07256650924682617
6,model.layers.6.self_attn.o_proj,attn_out,3072,3072,9437184,0.0022766266483813524,0.025641025975346565,195,0.07656097412109375
6,model.layers.6.mlp.gate_proj,mlp_up,8192,3072,25165824,0.0037465537898242474,0.025641025975346565,195,0.09747147560119629
6,model.layers.6.mlp.up_proj,mlp_up,8192,3072,25165824,0.0035695754922926426,0.025641025975346565,195,0.09405803680419922
6,model.layers.6.mlp.down_proj,mlp_down,3072,8192,25165824,0.0069978563115000725,0.03589743748307228,195,0.09600639343261719
7,model.layers.7.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0006334053468890488,0.010256410576403141,195,0.07797765731811523
7,model.layers.7.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.0005107102915644646,0.015384616330265999,195,0.07511758804321289
7,model.layers.7.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.0011055488139390945,0.015384616330265999,195,0.07442522048950195
7,model.layers.7.self_attn.o_proj,attn_out,3072,3072,9437184,0.0047919861972332,0.03589743748307228,195,0.07549166679382324
7,model.layers.7.mlp.gate_proj,mlp_up,8192,3072,25165824,0.0031289884354919195,0.020512821152806282,195,0.09785342216491699
7,model.layers.7.mlp.up_proj,mlp_up,8192,3072,25165824,0.0031152083538472652,0.015384616330265999,195,0.0977621078491211
7,model.layers.7.mlp.down_proj,mlp_down,3072,8192,25165824,0.006082091014832258,0.020512821152806282,195,0.0979151725769043
8,model.layers.8.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0006181155913509429,0.015384616330265999,195,0.07538008689880371
8,model.layers.8.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.0009182842331938446,0.0051282052882015705,195,0.07325077056884766
8,model.layers.8.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.0009004654129967093,0.020512821152806282,195,0.06988811492919922
8,model.layers.8.self_attn.o_proj,attn_out,3072,3072,9437184,0.002898667473345995,0.015384616330265999,195,0.07258415222167969
8,model.layers.8.mlp.gate_proj,mlp_up,8192,3072,25165824,0.0023129384499043226,0.010256410576403141,195,0.09500360488891602
8,model.layers.8.mlp.up_proj,mlp_up,8192,3072,25165824,0.0034751840867102146,0.025641025975346565,195,0.09852147102355957
8,model.layers.8.mlp.down_proj,mlp_down,3072,8192,25165824,0.004808141849935055,0.020512821152806282,195,0.09911465644836426
9,model.layers.9.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0006268289289437234,0.010256410576403141,195,0.07575249671936035
9,model.layers.9.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.0006182479555718601,0.020512821152806282,195,0.07282590866088867
9,model.layers.9.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.00109757948666811,0.015384616330265999,195,0.07310867309570312
9,model.layers.9.self_attn.o_proj,attn_out,3072,3072,9437184,0.0043332395143806934,0.020512821152806282,195,0.07535147666931152
9,model.layers.9.mlp.gate_proj,mlp_up,8192,3072,25165824,0.0023666894994676113,0.025641025975346565,195,0.09916901588439941
9,model.layers.9.mlp.up_proj,mlp_up,8192,3072,25165824,0.00319006503559649,0.025641025975346565,195,0.09925532341003418
9,model.layers.9.mlp.down_proj,mlp_down,3072,8192,25165824,0.005410593003034592,0.025641025975346565,195,0.09755563735961914
10,model.layers.10.self_attn.q_proj,attn_qkv,3072,3072,9437184,0.0007987193530425429,0.010256410576403141,195,0.07462596893310547
10,model.layers.10.self_attn.k_proj,attn_qkv,1024,3072,3145728,0.0005480074323713779,0.010256410576403141,195,0.06950712203979492
10,model.layers.10.self_attn.v_proj,attn_qkv,1024,3072,3145728,0.0010172587353736162,0.0,195,0.0726308822631836
