layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,n_valid_positions,elapsed_s
10,model.layers.10.mlp.up_proj,mlp_up,14336,4096,58720256,0.021792536601424217,0.056410256773233414,195,0.21218609809875488
10,model.layers.10.mlp.down_proj,mlp_down,4096,14336,58720256,0.03046385571360588,0.06666667014360428,195,0.22005844116210938
11,model.layers.11.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.006649399641901255,0.030769232660531998,195,0.17236709594726562
11,model.layers.11.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.010106136091053486,0.061538465321063995,195,0.15776467323303223
11,model.layers.11.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.00396937457844615,0.030769232660531998,195,0.15526890754699707
11,model.layers.11.self_attn.o_proj,attn_out,4096,4096,16777216,0.023604702204465866,0.061538465321063995,195,0.1667804718017578
11,model.layers.11.mlp.gate_proj,mlp_up,14336,4096,58720256,0.01689419150352478,0.020512821152806282,195,0.21477293968200684
11,model.layers.11.mlp.up_proj,mlp_up,14336,4096,58720256,0.019407128915190697,0.03589743748307228,195,0.2197551727294922
11,model.layers.11.mlp.down_proj,mlp_down,4096,14336,58720256,0.02386779896914959,0.056410256773233414,195,0.2266693115234375
12,model.layers.12.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.010453138500452042,0.05128205195069313,195,0.1600785255432129
12,model.layers.12.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.009862968698143959,0.056410256773233414,195,0.1579127311706543
12,model.layers.12.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.006492034066468477,0.04615384712815285,195,0.1529865264892578
12,model.layers.12.self_attn.o_proj,attn_out,4096,4096,16777216,0.015663787722587585,0.041025642305612564,195,0.16219687461853027
12,model.layers.12.mlp.gate_proj,mlp_up,14336,4096,58720256,0.017361702397465706,0.020512821152806282,195,0.22559690475463867
12,model.layers.12.mlp.up_proj,mlp_up,14336,4096,58720256,0.023149674758315086,0.04615384712815285,195,0.22534728050231934
12,model.layers.12.mlp.down_proj,mlp_down,4096,14336,58720256,0.025688152760267258,0.056410256773233414,195,0.21847152709960938
13,model.layers.13.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0068002245388925076,0.04615384712815285,195,0.1575157642364502
13,model.layers.13.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.005248512607067823,0.03589743748307228,195,0.15805768966674805
13,model.layers.13.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.006767569575458765,0.025641025975346565,195,0.15816044807434082
13,model.layers.13.self_attn.o_proj,attn_out,4096,4096,16777216,0.03159935027360916,0.0923076942563057,195,0.1633148193359375
13,model.layers.13.mlp.gate_proj,mlp_up,14336,4096,58720256,0.025506244972348213,0.17435897886753082,195,0.2200770378112793
13,model.layers.13.mlp.up_proj,mlp_up,14336,4096,58720256,0.021077748388051987,0.1487179547548294,195,0.2130565643310547
13,model.layers.13.mlp.down_proj,mlp_down,4096,14336,58720256,0.03970060497522354,0.19487179815769196,195,0.2135612964630127
14,model.layers.14.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.01166453305631876,0.05128205195069313,195,0.16307997703552246
14,model.layers.14.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.009334508329629898,0.030769232660531998,195,0.15744614601135254
14,model.layers.14.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.004732093773782253,0.03589743748307228,195,0.16182827949523926
14,model.layers.14.self_attn.o_proj,attn_out,4096,4096,16777216,0.020154060795903206,0.04615384712815285,195,0.17581939697265625
14,model.layers.14.mlp.gate_proj,mlp_up,14336,4096,58720256,0.02267300896346569,0.13333334028720856,195,0.21041560173034668
14,model.layers.14.mlp.up_proj,mlp_up,14336,4096,58720256,0.023974953219294548,0.12307693064212799,195,0.21772170066833496
14,model.layers.14.mlp.down_proj,mlp_down,4096,14336,58720256,0.033216219395399094,0.1794871836900711,195,0.2165966033935547
15,model.layers.15.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.010166043415665627,0.025641025975346565,195,0.1723771095275879
15,model.layers.15.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.012131077237427235,0.041025642305612564,195,0.1564171314239502
15,model.layers.15.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.007397379260510206,0.025641025975346565,195,0.1536564826965332
15,model.layers.15.self_attn.o_proj,attn_out,4096,4096,16777216,0.023028286173939705,0.06666667014360428,195,0.16972637176513672
15,model.layers.15.mlp.gate_proj,mlp_up,14336,4096,58720256,0.024912215769290924,0.12820513546466827,195,0.2185831069946289
15,model.layers.15.mlp.up_proj,mlp_up,14336,4096,58720256,0.0292119849473238,0.16923077404499054,195,0.21826434135437012
15,model.layers.15.mlp.down_proj,mlp_down,4096,14336,58720256,0.047008320689201355,0.16410256922245026,195,0.21449708938598633
16,model.layers.16.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.012307126075029373,0.030769232660531998,195,0.17119741439819336
16,model.layers.16.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.009607390500605106,0.030769232660531998,195,0.1542832851409912
16,model.layers.16.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.008854061365127563,0.025641025975346565,195,0.15680146217346191
16,model.layers.16.self_attn.o_proj,attn_out,4096,4096,16777216,0.012845619581639767,0.05128205195069313,195,0.17362523078918457
16,model.layers.16.mlp.gate_proj,mlp_up,14336,4096,58720256,0.02698676846921444,0.061538465321063995,195,0.225616455078125
16,model.layers.16.mlp.up_proj,mlp_up,14336,4096,58720256,0.03119606524705887,0.07179487496614456,195,0.21454691886901855
16,model.layers.16.mlp.down_proj,mlp_down,4096,14336,58720256,0.0465707927942276,0.16923077404499054,195,0.2113044261932373
17,model.layers.17.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.008929762057960033,0.030769232660531998,195,0.17425251007080078
17,model.layers.17.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.01679128222167492,0.04615384712815285,195,0.1565093994140625
17,model.layers.17.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.005217252764850855,0.025641025975346565,195,0.15827131271362305
17,model.layers.17.self_attn.o_proj,attn_out,4096,4096,16777216,0.010803159326314926,0.025641025975346565,195,0.17256712913513184
17,model.layers.17.mlp.gate_proj,mlp_up,14336,4096,58720256,0.02693025954067707,0.13333334028720856,195,0.21165156364440918
17,model.layers.17.mlp.up_proj,mlp_up,14336,4096,58720256,0.030643727630376816,0.1794871836900711,195,0.21406817436218262
17,model.layers.17.mlp.down_proj,mlp_down,4096,14336,58720256,0.03803129866719246,0.16923077404499054,195,0.21390032768249512
18,model.layers.18.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.008425797335803509,0.020512821152806282,195,0.1749732494354248
18,model.layers.18.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.014283101074397564,0.04615384712815285,195,0.1575603485107422
18,model.layers.18.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.003949829842895269,0.015384616330265999,195,0.15453863143920898
18,model.layers.18.self_attn.o_proj,attn_out,4096,4096,16777216,0.006132055073976517,0.015384616330265999,195,0.16955304145812988
18,model.layers.18.mlp.gate_proj,mlp_up,14336,4096,58720256,0.02407039888203144,0.10769230872392654,195,0.21657586097717285
18,model.layers.18.mlp.up_proj,mlp_up,14336,4096,58720256,0.02111830562353134,0.061538465321063995,195,0.21744942665100098
18,model.layers.18.mlp.down_proj,mlp_down,4096,14336,58720256,0.03607475012540817,0.07179487496614456,195,0.22192907333374023
19,model.layers.19.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0077436561696231365,0.020512821152806282,195,0.17208433151245117
19,model.layers.19.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.018366944044828415,0.07179487496614456,195,0.1538832187652588
19,model.layers.19.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.003801394486799836,0.020512821152806282,195,0.16106009483337402
19,model.layers.19.self_attn.o_proj,attn_out,4096,4096,16777216,0.004316335078328848,0.015384616330265999,195,0.1722564697265625
19,model.layers.19.mlp.gate_proj,mlp_up,14336,4096,58720256,0.025751633569598198,0.030769232660531998,195,0.22846174240112305
19,model.layers.19.mlp.up_proj,mlp_up,14336,4096,58720256,0.025572946295142174,0.041025642305612564,195,0.22540044784545898
19,model.layers.19.mlp.down_proj,mlp_down,4096,14336,58720256,0.0326881967484951,0.03589743748307228,195,0.2196340560913086
20,model.layers.20.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.007761609274893999,0.03589743748307228,195,0.17645716667175293
20,model.layers.20.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.013506308197975159,0.030769232660531998,195,0.15906763076782227
20,model.layers.20.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0036781507078558207,0.020512821152806282,195,0.15815329551696777
20,model.layers.20.self_attn.o_proj,attn_out,4096,4096,16777216,0.005513401236385107,0.025641025975346565,195,0.17389559745788574
20,model.layers.20.mlp.gate_proj,mlp_up,14336,4096,58720256,0.025400906801223755,0.061538465321063995,195,0.21464967727661133
20,model.layers.20.mlp.up_proj,mlp_up,14336,4096,58720256,0.028636116534471512,0.06666667014360428,195,0.21901988983154297
20,model.layers.20.mlp.down_proj,mlp_down,4096,14336,58720256,0.030807368457317352,0.08717948943376541,195,0.22019076347351074
21,model.layers.21.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.004275540355592966,0.015384616330265999,195,0.17558836936950684
21,model.layers.21.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.007676740642637014,0.020512821152806282,195,0.15687775611877441
21,model.layers.21.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0033461416605859995,0.020512821152806282,195,0.15904569625854492
21,model.layers.21.self_attn.o_proj,attn_out,4096,4096,16777216,0.003881745971739292,0.030769232660531998,195,0.1741490364074707
21,model.layers.21.mlp.gate_proj,mlp_up,14336,4096,58720256,0.024993019178509712,0.061538465321063995,195,0.2285916805267334
21,model.layers.21.mlp.up_proj,mlp_up,14336,4096,58720256,0.023482372984290123,0.056410256773233414,195,0.21984457969665527
21,model.layers.21.mlp.down_proj,mlp_down,4096,14336,58720256,0.03254460543394089,0.07692307978868484,195,0.22217726707458496
22,model.layers.22.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0050936113111674786,0.010256410576403141,195,0.17254137992858887
22,model.layers.22.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.009303679689764977,0.0051282052882015705,195,0.15438079833984375
22,model.layers.22.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0026237983256578445,0.010256410576403141,195,0.15826749801635742
22,model.layers.22.self_attn.o_proj,attn_out,4096,4096,16777216,0.0038277353160083294,0.015384616330265999,195,0.17495489120483398
22,model.layers.22.mlp.gate_proj,mlp_up,14336,4096,58720256,0.019680116325616837,0.04615384712815285,195,0.22394800186157227
22,model.layers.22.mlp.up_proj,mlp_up,14336,4096,58720256,0.022639352828264236,0.07692307978868484,195,0.2221062183380127
22,model.layers.22.mlp.down_proj,mlp_down,4096,14336,58720256,0.023556338623166084,0.05128205195069313,195,0.21756553649902344
23,model.layers.23.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.006220518611371517,0.020512821152806282,195,0.17571234703063965
23,model.layers.23.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.005449621472507715,0.025641025975346565,195,0.15594720840454102
23,model.layers.23.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0028015971183776855,0.020512821152806282,195,0.16036295890808105
23,model.layers.23.self_attn.o_proj,attn_out,4096,4096,16777216,0.003174355486407876,0.020512821152806282,195,0.17773127555847168
23,model.layers.23.mlp.gate_proj,mlp_up,14336,4096,58720256,0.018289560452103615,0.030769232660531998,195,0.2204875946044922
23,model.layers.23.mlp.up_proj,mlp_up,14336,4096,58720256,0.021024178713560104,0.056410256773233414,195,0.22014784812927246
23,model.layers.23.mlp.down_proj,mlp_down,4096,14336,58720256,0.024173853918910027,0.07692307978868484,195,0.22107982635498047
24,model.layers.24.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.004734833724796772,0.025641025975346565,195,0.17163634300231934
24,model.layers.24.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.006129859015345573,0.015384616330265999,195,0.1597607135772705
24,model.layers.24.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0024567213840782642,0.0051282052882015705,195,0.15555286407470703
24,model.layers.24.self_attn.o_proj,attn_out,4096,4096,16777216,0.0027732953894883394,0.0,195,0.17313623428344727
24,model.layers.24.mlp.gate_proj,mlp_up,14336,4096,58720256,0.018518483266234398,0.03589743748307228,195,0.22013235092163086
24,model.layers.24.mlp.up_proj,mlp_up,14336,4096,58720256,0.01766519993543625,0.030769232660531998,195,0.21775221824645996
24,model.layers.24.mlp.down_proj,mlp_down,4096,14336,58720256,0.018919838592410088,0.030769232660531998,195,0.22010016441345215
25,model.layers.25.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0058087753131985664,0.015384616330265999,195,0.17293000221252441
25,model.layers.25.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.008600401692092419,0.015384616330265999,195,0.1536569595336914
25,model.layers.25.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0037905718199908733,0.010256410576403141,195,0.16030192375183105
25,model.layers.25.self_attn.o_proj,attn_out,4096,4096,16777216,0.0028617517091333866,0.0051282052882015705,195,0.173264741897583
25,model.layers.25.mlp.gate_proj,mlp_up,14336,4096,58720256,0.016114307567477226,0.09743589907884598,195,0.21695542335510254
25,model.layers.25.mlp.up_proj,mlp_up,14336,4096,58720256,0.015715543180704117,0.041025642305612564,195,0.2159726619720459
25,model.layers.25.mlp.down_proj,mlp_down,4096,14336,58720256,0.01775176078081131,0.09743589907884598,195,0.21203851699829102
26,model.layers.26.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.004192601889371872,0.0051282052882015705,195,0.17828702926635742
26,model.layers.26.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.006886829622089863,0.020512821152806282,195,0.15923810005187988
26,model.layers.26.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0032326988875865936,0.0051282052882015705,195,0.16005969047546387
26,model.layers.26.self_attn.o_proj,attn_out,4096,4096,16777216,0.002622112864628434,0.0051282052882015705,195,0.1776280403137207
26,model.layers.26.mlp.gate_proj,mlp_up,14336,4096,58720256,0.014934464357793331,0.10769230872392654,195,0.21741700172424316
26,model.layers.26.mlp.up_proj,mlp_up,14336,4096,58720256,0.016451537609100342,0.07692307978868484,195,0.21929597854614258
26,model.layers.26.mlp.down_proj,mlp_down,4096,14336,58720256,0.017711350694298744,0.12307693064212799,195,0.2258775234222412
27,model.layers.27.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.015384144149720669,0.030769232660531998,195,0.1773979663848877
27,model.layers.27.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.009605740197002888,0.041025642305612564,195,0.1583867073059082
27,model.layers.27.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0030036182142794132,0.010256410576403141,195,0.16111350059509277
27,model.layers.27.self_attn.o_proj,attn_out,4096,4096,16777216,0.0031178880017250776,0.010256410576403141,195,0.17589330673217773
27,model.layers.27.mlp.gate_proj,mlp_up,14336,4096,58720256,0.024447593837976456,0.12820513546466827,195,0.22541165351867676
27,model.layers.27.mlp.up_proj,mlp_up,14336,4096,58720256,0.022977257147431374,0.13333334028720856,195,0.23145055770874023
27,model.layers.27.mlp.down_proj,mlp_down,4096,14336,58720256,0.03733459487557411,0.15897436439990997,195,0.2390270233154297
28,model.layers.28.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.013186100870370865,0.03589743748307228,195,0.16742396354675293
28,model.layers.28.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.01126261055469513,0.025641025975346565,195,0.156599760055542
28,model.layers.28.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0030874828808009624,0.015384616330265999,195,0.16084957122802734
28,model.layers.28.self_attn.o_proj,attn_out,4096,4096,16777216,0.004042439628392458,0.020512821152806282,195,0.175184965133667
28,model.layers.28.mlp.gate_proj,mlp_up,14336,4096,58720256,0.02348998188972473,0.12820513546466827,195,0.21973705291748047
28,model.layers.28.mlp.up_proj,mlp_up,14336,4096,58720256,0.021260296925902367,0.12820513546466827,195,0.2168750762939453
28,model.layers.28.mlp.down_proj,mlp_down,4096,14336,58720256,0.03328761085867882,0.13846154510974884,195,0.21125388145446777
29,model.layers.29.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.027352621778845787,0.06666667014360428,195,0.17219281196594238
29,model.layers.29.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.009467195719480515,0.020512821152806282,195,0.15711641311645508
29,model.layers.29.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.004741503857076168,0.08717948943376541,195,0.16257476806640625
29,model.layers.29.self_attn.o_proj,attn_out,4096,4096,16777216,0.012844196520745754,0.0923076942563057,195,0.17512726783752441
29,model.layers.29.mlp.gate_proj,mlp_up,14336,4096,58720256,0.08358706533908844,0.12820513546466827,195,0.2176988124847412
29,model.layers.29.mlp.up_proj,mlp_up,14336,4096,58720256,0.049205370247364044,0.15897436439990997,195,0.22045588493347168
29,model.layers.29.mlp.down_proj,mlp_down,4096,14336,58720256,0.11649035662412643,0.16410256922245026,195,0.2207012176513672
30,model.layers.30.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.017864597961306572,0.07692307978868484,195,0.17890143394470215
30,model.layers.30.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.009969105944037437,0.025641025975346565,195,0.16120481491088867
30,model.layers.30.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.006708733271807432,0.08717948943376541,195,0.1574251651763916
30,model.layers.30.self_attn.o_proj,attn_out,4096,4096,16777216,0.010303433984518051,0.08717948943376541,195,0.17266583442687988
30,model.layers.30.mlp.gate_proj,mlp_up,14336,4096,58720256,0.09072933346033096,0.1846153885126114,195,0.22771811485290527
30,model.layers.30.mlp.up_proj,mlp_up,14336,4096,58720256,0.20055441558361053,0.23589743673801422,195,0.2227320671081543
