layer_idx_in_block,layer_name,role,out_features,in_features,n_params,kl_div,top1_disagree,n_valid_positions,elapsed_s
2,model.layers.2.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.01005035825073719,0.025641025975346565,195,0.15242266654968262
2,model.layers.2.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.001650467631407082,0.0051282052882015705,195,0.15128111839294434
2,model.layers.2.self_attn.o_proj,attn_out,4096,4096,16777216,0.0013064007507637143,0.0051282052882015705,195,0.16545605659484863
2,model.layers.2.mlp.gate_proj,mlp_up,14336,4096,58720256,0.002642537234351039,0.015384616330265999,195,0.22197842597961426
2,model.layers.2.mlp.up_proj,mlp_up,14336,4096,58720256,0.0034043416380882263,0.015384616330265999,195,0.2517971992492676
2,model.layers.2.mlp.down_proj,mlp_down,4096,14336,58720256,0.007770531345158815,0.015384616330265999,195,0.22686052322387695
3,model.layers.3.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0016463578213006258,0.0,195,0.17310070991516113
3,model.layers.3.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.010673044249415398,0.020512821152806282,195,0.1493697166442871
3,model.layers.3.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.001463967259041965,0.0,195,0.15329408645629883
3,model.layers.3.self_attn.o_proj,attn_out,4096,4096,16777216,0.0020217709243297577,0.0051282052882015705,195,0.17058849334716797
3,model.layers.3.mlp.gate_proj,mlp_up,14336,4096,58720256,0.00273902784101665,0.010256410576403141,195,0.21376991271972656
3,model.layers.3.mlp.up_proj,mlp_up,14336,4096,58720256,0.004621704574674368,0.010256410576403141,195,0.21063876152038574
3,model.layers.3.mlp.down_proj,mlp_down,4096,14336,58720256,0.003731330158188939,0.0051282052882015705,195,0.21082139015197754
4,model.layers.4.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.003065865021198988,0.015384616330265999,195,0.17211484909057617
4,model.layers.4.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.003050502622500062,0.015384616330265999,195,0.15242910385131836
4,model.layers.4.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0017329949187114835,0.025641025975346565,195,0.15393590927124023
4,model.layers.4.self_attn.o_proj,attn_out,4096,4096,16777216,0.003027464961633086,0.020512821152806282,195,0.17381978034973145
4,model.layers.4.mlp.gate_proj,mlp_up,14336,4096,58720256,0.002743733348324895,0.010256410576403141,195,0.20643854141235352
4,model.layers.4.mlp.up_proj,mlp_up,14336,4096,58720256,0.0030982953030616045,0.020512821152806282,195,0.21042990684509277
4,model.layers.4.mlp.down_proj,mlp_down,4096,14336,58720256,0.008186270482838154,0.025641025975346565,195,0.2140960693359375
5,model.layers.5.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0011587676126509905,0.0,195,0.16794037818908691
5,model.layers.5.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0007133038016036153,0.0,195,0.15415453910827637
5,model.layers.5.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0019299364648759365,0.03589743748307228,195,0.1540205478668213
5,model.layers.5.self_attn.o_proj,attn_out,4096,4096,16777216,0.002525728428736329,0.010256410576403141,195,0.16710996627807617
5,model.layers.5.mlp.gate_proj,mlp_up,14336,4096,58720256,0.003435681574046612,0.025641025975346565,195,0.2147517204284668
5,model.layers.5.mlp.up_proj,mlp_up,14336,4096,58720256,0.0041129449382424355,0.010256410576403141,195,0.213911771774292
5,model.layers.5.mlp.down_proj,mlp_down,4096,14336,58720256,0.005823328625410795,0.015384616330265999,195,0.21476173400878906
6,model.layers.6.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.000551277888007462,0.0051282052882015705,195,0.16653966903686523
6,model.layers.6.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0004231025232002139,0.010256410576403141,195,0.15009093284606934
6,model.layers.6.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0006530044483952224,0.0051282052882015705,195,0.15345406532287598
6,model.layers.6.self_attn.o_proj,attn_out,4096,4096,16777216,0.001883043791167438,0.0051282052882015705,195,0.17264962196350098
6,model.layers.6.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0025868257507681847,0.030769232660531998,195,0.21321988105773926
6,model.layers.6.mlp.up_proj,mlp_up,14336,4096,58720256,0.004234766587615013,0.030769232660531998,195,0.21566009521484375
6,model.layers.6.mlp.down_proj,mlp_down,4096,14336,58720256,0.006833712570369244,0.03589743748307228,195,0.21033096313476562
7,model.layers.7.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0004979479708708823,0.0,195,0.16450929641723633
7,model.layers.7.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.00044951410382054746,0.015384616330265999,195,0.15898609161376953
7,model.layers.7.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.001292217755690217,0.030769232660531998,195,0.15318632125854492
7,model.layers.7.self_attn.o_proj,attn_out,4096,4096,16777216,0.0031066173687577248,0.03589743748307228,195,0.17217659950256348
7,model.layers.7.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0030174474231898785,0.010256410576403141,195,0.21372580528259277
7,model.layers.7.mlp.up_proj,mlp_up,14336,4096,58720256,0.0029484506230801344,0.03589743748307228,195,0.2098710536956787
7,model.layers.7.mlp.down_proj,mlp_down,4096,14336,58720256,0.005086992401629686,0.020512821152806282,195,0.2135920524597168
8,model.layers.8.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0007538802456110716,0.0051282052882015705,195,0.1667032241821289
8,model.layers.8.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0015123231569305062,0.025641025975346565,195,0.15395593643188477
8,model.layers.8.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0009060729062184691,0.0,195,0.15273571014404297
8,model.layers.8.self_attn.o_proj,attn_out,4096,4096,16777216,0.002707323059439659,0.025641025975346565,195,0.17186570167541504
8,model.layers.8.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0020302056800574064,0.020512821152806282,195,0.21729207038879395
8,model.layers.8.mlp.up_proj,mlp_up,14336,4096,58720256,0.003232074435800314,0.020512821152806282,195,0.22353291511535645
8,model.layers.8.mlp.down_proj,mlp_down,4096,14336,58720256,0.004453570116311312,0.015384616330265999,195,0.22072744369506836
9,model.layers.9.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0006925032939761877,0.0051282052882015705,195,0.16691803932189941
9,model.layers.9.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0004701689467765391,0.010256410576403141,195,0.15414810180664062
9,model.layers.9.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0010674482909962535,0.0051282052882015705,195,0.14825010299682617
9,model.layers.9.self_attn.o_proj,attn_out,4096,4096,16777216,0.004183047451078892,0.020512821152806282,195,0.1716616153717041
9,model.layers.9.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0027473343070596457,0.025641025975346565,195,0.21572327613830566
9,model.layers.9.mlp.up_proj,mlp_up,14336,4096,58720256,0.0029864280950278044,0.0051282052882015705,195,0.21500706672668457
9,model.layers.9.mlp.down_proj,mlp_down,4096,14336,58720256,0.004733990877866745,0.020512821152806282,195,0.21224474906921387
10,model.layers.10.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0005539706326089799,0.0,195,0.16571879386901855
10,model.layers.10.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.00123997509945184,0.0051282052882015705,195,0.1526622772216797
10,model.layers.10.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0007184998830780387,0.010256410576403141,195,0.1530895233154297
10,model.layers.10.self_attn.o_proj,attn_out,4096,4096,16777216,0.002986975945532322,0.041025642305612564,195,0.17082667350769043
10,model.layers.10.mlp.gate_proj,mlp_up,14336,4096,58720256,0.002412419533357024,0.020512821152806282,195,0.21671152114868164
10,model.layers.10.mlp.up_proj,mlp_up,14336,4096,58720256,0.0023067621514201164,0.010256410576403141,195,0.21218204498291016
10,model.layers.10.mlp.down_proj,mlp_down,4096,14336,58720256,0.004692197777330875,0.015384616330265999,195,0.2161850929260254
11,model.layers.11.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0005066795274615288,0.010256410576403141,195,0.16980195045471191
11,model.layers.11.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0016142677050083876,0.025641025975346565,195,0.15324926376342773
11,model.layers.11.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0008530564955435693,0.010256410576403141,195,0.15314078330993652
11,model.layers.11.self_attn.o_proj,attn_out,4096,4096,16777216,0.003966605290770531,0.03589743748307228,195,0.1697988510131836
11,model.layers.11.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0021294564940035343,0.015384616330265999,195,0.20560336112976074
11,model.layers.11.mlp.up_proj,mlp_up,14336,4096,58720256,0.0023455789778381586,0.010256410576403141,195,0.20819973945617676
11,model.layers.11.mlp.down_proj,mlp_down,4096,14336,58720256,0.0038802309427410364,0.015384616330265999,195,0.211594820022583
12,model.layers.12.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0006124799256213009,0.0051282052882015705,195,0.1667008399963379
12,model.layers.12.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.001408029580488801,0.010256410576403141,195,0.15548467636108398
12,model.layers.12.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0014714498538523912,0.020512821152806282,195,0.15223217010498047
12,model.layers.12.self_attn.o_proj,attn_out,4096,4096,16777216,0.003191363997757435,0.025641025975346565,195,0.16749286651611328
12,model.layers.12.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0030906335450708866,0.020512821152806282,195,0.21767544746398926
12,model.layers.12.mlp.up_proj,mlp_up,14336,4096,58720256,0.0031320773996412754,0.020512821152806282,195,0.21753501892089844
12,model.layers.12.mlp.down_proj,mlp_down,4096,14336,58720256,0.005145472940057516,0.015384616330265999,195,0.21747207641601562
13,model.layers.13.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0006260356749407947,0.010256410576403141,195,0.16957378387451172
13,model.layers.13.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0005212457035668194,0.0051282052882015705,195,0.14952993392944336
13,model.layers.13.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.001171755138784647,0.0,195,0.15533828735351562
13,model.layers.13.self_attn.o_proj,attn_out,4096,4096,16777216,0.004176860209554434,0.010256410576403141,195,0.17111897468566895
13,model.layers.13.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0037098112516105175,0.025641025975346565,195,0.21734023094177246
13,model.layers.13.mlp.up_proj,mlp_up,14336,4096,58720256,0.0034590428695082664,0.025641025975346565,195,0.21356534957885742
13,model.layers.13.mlp.down_proj,mlp_down,4096,14336,58720256,0.005371247883886099,0.030769232660531998,195,0.20874786376953125
14,model.layers.14.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0010498156771063805,0.015384616330265999,195,0.1727004051208496
14,model.layers.14.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.000620362174231559,0.0,195,0.15254664421081543
14,model.layers.14.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0011750790290534496,0.0,195,0.1547398567199707
14,model.layers.14.self_attn.o_proj,attn_out,4096,4096,16777216,0.0030454015359282494,0.041025642305612564,195,0.2002549171447754
14,model.layers.14.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0036231297999620438,0.0,195,0.2168872356414795
14,model.layers.14.mlp.up_proj,mlp_up,14336,4096,58720256,0.0034573341254144907,0.020512821152806282,195,0.21879053115844727
14,model.layers.14.mlp.down_proj,mlp_down,4096,14336,58720256,0.006410613190382719,0.015384616330265999,195,0.21579265594482422
15,model.layers.15.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0006790888728573918,0.010256410576403141,195,0.17035531997680664
15,model.layers.15.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0013956663897261024,0.0051282052882015705,195,0.15465760231018066
15,model.layers.15.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0014232882531359792,0.0051282052882015705,195,0.1535341739654541
15,model.layers.15.self_attn.o_proj,attn_out,4096,4096,16777216,0.003062585834413767,0.020512821152806282,195,0.16535186767578125
15,model.layers.15.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0030375556088984013,0.015384616330265999,195,0.2202911376953125
15,model.layers.15.mlp.up_proj,mlp_up,14336,4096,58720256,0.005016868934035301,0.030769232660531998,195,0.2157738208770752
15,model.layers.15.mlp.down_proj,mlp_down,4096,14336,58720256,0.006739303003996611,0.020512821152806282,195,0.21969842910766602
16,model.layers.16.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0007568533765152097,0.0051282052882015705,195,0.17165517807006836
16,model.layers.16.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0007070472929626703,0.015384616330265999,195,0.14958763122558594
16,model.layers.16.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0015699127689003944,0.0,195,0.15247559547424316
16,model.layers.16.self_attn.o_proj,attn_out,4096,4096,16777216,0.002216407097876072,0.025641025975346565,195,0.17399835586547852
16,model.layers.16.mlp.gate_proj,mlp_up,14336,4096,58720256,0.002945049200206995,0.020512821152806282,195,0.2249300479888916
16,model.layers.16.mlp.up_proj,mlp_up,14336,4096,58720256,0.0038964799605309963,0.010256410576403141,195,0.2198350429534912
16,model.layers.16.mlp.down_proj,mlp_down,4096,14336,58720256,0.008200716227293015,0.025641025975346565,195,0.21624207496643066
17,model.layers.17.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0004861715715378523,0.010256410576403141,195,0.16956496238708496
17,model.layers.17.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0012464429019019008,0.020512821152806282,195,0.15323567390441895
17,model.layers.17.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0008850163430906832,0.015384616330265999,195,0.15439558029174805
17,model.layers.17.self_attn.o_proj,attn_out,4096,4096,16777216,0.0017445741686969995,0.010256410576403141,195,0.17084503173828125
17,model.layers.17.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0025211863685399294,0.020512821152806282,195,0.22169280052185059
17,model.layers.17.mlp.up_proj,mlp_up,14336,4096,58720256,0.0036988400388509035,0.020512821152806282,195,0.2185993194580078
17,model.layers.17.mlp.down_proj,mlp_down,4096,14336,58720256,0.007278963457792997,0.030769232660531998,195,0.21965408325195312
18,model.layers.18.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0009370761108584702,0.010256410576403141,195,0.17174363136291504
18,model.layers.18.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.00042711777496151626,0.0051282052882015705,195,0.15680599212646484
18,model.layers.18.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0009017548873089254,0.010256410576403141,195,0.15524673461914062
18,model.layers.18.self_attn.o_proj,attn_out,4096,4096,16777216,0.001198571058921516,0.015384616330265999,195,0.1687335968017578
18,model.layers.18.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0023009309079498053,0.0051282052882015705,195,0.2209615707397461
18,model.layers.18.mlp.up_proj,mlp_up,14336,4096,58720256,0.003020981326699257,0.0051282052882015705,195,0.21967029571533203
18,model.layers.18.mlp.down_proj,mlp_down,4096,14336,58720256,0.005505272187292576,0.030769232660531998,195,0.21892452239990234
19,model.layers.19.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00036946512409485877,0.0051282052882015705,195,0.16891694068908691
19,model.layers.19.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0006036607082933187,0.0051282052882015705,195,0.15115833282470703
19,model.layers.19.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0005823861574754119,0.010256410576403141,195,0.1510307788848877
19,model.layers.19.self_attn.o_proj,attn_out,4096,4096,16777216,0.0007966480334289372,0.0,195,0.1768968105316162
19,model.layers.19.mlp.gate_proj,mlp_up,14336,4096,58720256,0.002394605427980423,0.020512821152806282,195,0.21922850608825684
19,model.layers.19.mlp.up_proj,mlp_up,14336,4096,58720256,0.0036737609189003706,0.03589743748307228,195,0.22109198570251465
19,model.layers.19.mlp.down_proj,mlp_down,4096,14336,58720256,0.004731431137770414,0.025641025975346565,195,0.2149970531463623
20,model.layers.20.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0005425628623925149,0.010256410576403141,195,0.16425538063049316
20,model.layers.20.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.00038211693754419684,0.010256410576403141,195,0.15622234344482422
20,model.layers.20.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0009172881837002933,0.0051282052882015705,195,0.15635466575622559
20,model.layers.20.self_attn.o_proj,attn_out,4096,4096,16777216,0.000752418243791908,0.0,195,0.1709001064300537
20,model.layers.20.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0026146667078137398,0.0051282052882015705,195,0.21571731567382812
20,model.layers.20.mlp.up_proj,mlp_up,14336,4096,58720256,0.0028827092610299587,0.010256410576403141,195,0.2097330093383789
20,model.layers.20.mlp.down_proj,mlp_down,4096,14336,58720256,0.0045142206363379955,0.0051282052882015705,195,0.2164139747619629
21,model.layers.21.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.00040183187229558825,0.0,195,0.1670539379119873
21,model.layers.21.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.00040563938091509044,0.010256410576403141,195,0.1554553508758545
21,model.layers.21.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0006581756169907749,0.010256410576403141,195,0.1558072566986084
21,model.layers.21.self_attn.o_proj,attn_out,4096,4096,16777216,0.0008772506262175739,0.0051282052882015705,195,0.17016100883483887
21,model.layers.21.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0029593156650662422,0.0051282052882015705,195,0.21334338188171387
21,model.layers.21.mlp.up_proj,mlp_up,14336,4096,58720256,0.002628573216497898,0.025641025975346565,195,0.21597027778625488
21,model.layers.21.mlp.down_proj,mlp_down,4096,14336,58720256,0.0045762620866298676,0.010256410576403141,195,0.21522307395935059
22,model.layers.22.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0004334971308708191,0.010256410576403141,195,0.17266440391540527
22,model.layers.22.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0007355490233749151,0.015384616330265999,195,0.1540520191192627
22,model.layers.22.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0005286465166136622,0.010256410576403141,195,0.1497209072113037
22,model.layers.22.self_attn.o_proj,attn_out,4096,4096,16777216,0.0007530565490014851,0.020512821152806282,195,0.17043304443359375
22,model.layers.22.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0018713327590376139,0.0051282052882015705,195,0.21441888809204102
22,model.layers.22.mlp.up_proj,mlp_up,14336,4096,58720256,0.002562296809628606,0.015384616330265999,195,0.2239677906036377
22,model.layers.22.mlp.down_proj,mlp_down,4096,14336,58720256,0.003403319511562586,0.020512821152806282,195,0.21973657608032227
23,model.layers.23.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0007564218831248581,0.0,195,0.16732287406921387
23,model.layers.23.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0005702123162336648,0.0,195,0.15400242805480957
23,model.layers.23.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.00044991684262640774,0.0051282052882015705,195,0.15676283836364746
23,model.layers.23.self_attn.o_proj,attn_out,4096,4096,16777216,0.0004975327756255865,0.010256410576403141,195,0.1733846664428711
23,model.layers.23.mlp.gate_proj,mlp_up,14336,4096,58720256,0.002049853326752782,0.0,195,0.21935820579528809
23,model.layers.23.mlp.up_proj,mlp_up,14336,4096,58720256,0.0024244310334324837,0.015384616330265999,195,0.21466898918151855
23,model.layers.23.mlp.down_proj,mlp_down,4096,14336,58720256,0.002765688579529524,0.020512821152806282,195,0.21708011627197266
24,model.layers.24.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0003816901589743793,0.0051282052882015705,195,0.17232918739318848
24,model.layers.24.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.000666420441120863,0.0051282052882015705,195,0.15444469451904297
24,model.layers.24.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0005300873308442533,0.0,195,0.15539216995239258
24,model.layers.24.self_attn.o_proj,attn_out,4096,4096,16777216,0.0004871437849942595,0.010256410576403141,195,0.17085528373718262
24,model.layers.24.mlp.gate_proj,mlp_up,14336,4096,58720256,0.001856355695053935,0.0051282052882015705,195,0.20733141899108887
24,model.layers.24.mlp.up_proj,mlp_up,14336,4096,58720256,0.0022642272524535656,0.0051282052882015705,195,0.21304607391357422
24,model.layers.24.mlp.down_proj,mlp_down,4096,14336,58720256,0.00270976428873837,0.015384616330265999,195,0.2144935131072998
25,model.layers.25.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0008805408724583685,0.0051282052882015705,195,0.17278242111206055
25,model.layers.25.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0008864658302627504,0.0051282052882015705,195,0.15407967567443848
25,model.layers.25.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0005857345531694591,0.0051282052882015705,195,0.15349388122558594
25,model.layers.25.self_attn.o_proj,attn_out,4096,4096,16777216,0.000529761950019747,0.0051282052882015705,195,0.16478633880615234
25,model.layers.25.mlp.gate_proj,mlp_up,14336,4096,58720256,0.001980448141694069,0.015384616330265999,195,0.21484375
25,model.layers.25.mlp.up_proj,mlp_up,14336,4096,58720256,0.002072088187560439,0.030769232660531998,195,0.21782803535461426
25,model.layers.25.mlp.down_proj,mlp_down,4096,14336,58720256,0.0025785546749830246,0.0,195,0.2225804328918457
26,model.layers.26.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0005784542299807072,0.010256410576403141,195,0.16800975799560547
26,model.layers.26.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0004026771930512041,0.010256410576403141,195,0.14866900444030762
26,model.layers.26.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.000497574161272496,0.0051282052882015705,195,0.1546037197113037
26,model.layers.26.self_attn.o_proj,attn_out,4096,4096,16777216,0.0003357926325406879,0.010256410576403141,195,0.17089223861694336
26,model.layers.26.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0019586978014558554,0.0051282052882015705,195,0.21673893928527832
26,model.layers.26.mlp.up_proj,mlp_up,14336,4096,58720256,0.0020952075719833374,0.010256410576403141,195,0.21080899238586426
26,model.layers.26.mlp.down_proj,mlp_down,4096,14336,58720256,0.0024385862052440643,0.010256410576403141,195,0.2056586742401123
27,model.layers.27.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.001231345464475453,0.010256410576403141,195,0.17217516899108887
27,model.layers.27.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0013022328494116664,0.010256410576403141,195,0.15426158905029297
27,model.layers.27.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0004431360284797847,0.010256410576403141,195,0.15516281127929688
27,model.layers.27.self_attn.o_proj,attn_out,4096,4096,16777216,0.00046378475963138044,0.0051282052882015705,195,0.17310190200805664
27,model.layers.27.mlp.gate_proj,mlp_up,14336,4096,58720256,0.002999585121870041,0.020512821152806282,195,0.21105289459228516
27,model.layers.27.mlp.up_proj,mlp_up,14336,4096,58720256,0.0020238386932760477,0.015384616330265999,195,0.2078237533569336
27,model.layers.27.mlp.down_proj,mlp_down,4096,14336,58720256,0.003569861641153693,0.015384616330265999,195,0.21316099166870117
28,model.layers.28.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.000867097987793386,0.0051282052882015705,195,0.17131638526916504
28,model.layers.28.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.0018428206676617265,0.010256410576403141,195,0.15667080879211426
28,model.layers.28.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0006163572543300688,0.010256410576403141,195,0.15328574180603027
28,model.layers.28.self_attn.o_proj,attn_out,4096,4096,16777216,0.0006309185409918427,0.010256410576403141,195,0.16768503189086914
28,model.layers.28.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0020602913573384285,0.0051282052882015705,195,0.22008943557739258
28,model.layers.28.mlp.up_proj,mlp_up,14336,4096,58720256,0.0018644360825419426,0.010256410576403141,195,0.22296595573425293
28,model.layers.28.mlp.down_proj,mlp_down,4096,14336,58720256,0.0032698509749025106,0.015384616330265999,195,0.2158365249633789
29,model.layers.29.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0019227606244385242,0.0,195,0.1711738109588623
29,model.layers.29.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.001967552350834012,0.0051282052882015705,195,0.15057730674743652
29,model.layers.29.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.000677495205309242,0.0051282052882015705,195,0.1531233787536621
29,model.layers.29.self_attn.o_proj,attn_out,4096,4096,16777216,0.0007156784413382411,0.0051282052882015705,195,0.1713705062866211
29,model.layers.29.mlp.gate_proj,mlp_up,14336,4096,58720256,0.0032820506021380424,0.020512821152806282,195,0.21959781646728516
29,model.layers.29.mlp.up_proj,mlp_up,14336,4096,58720256,0.023766228929162025,0.015384616330265999,195,0.2233138084411621
29,model.layers.29.mlp.down_proj,mlp_down,4096,14336,58720256,0.005750829819589853,0.030769232660531998,195,0.21698236465454102
30,model.layers.30.self_attn.q_proj,attn_qkv,4096,4096,16777216,0.0006139057222753763,0.0,195,0.1647789478302002
30,model.layers.30.self_attn.k_proj,attn_qkv,1024,4096,4194304,0.003081363392993808,0.0051282052882015705,195,0.15489554405212402
30,model.layers.30.self_attn.v_proj,attn_qkv,1024,4096,4194304,0.0019585564732551575,0.010256410576403141,195,0.15712213516235352
30,model.layers.30.self_attn.o_proj,attn_out,4096,4096,16777216,0.000945704581681639,0.0051282052882015705,195,0.17084240913391113
30,model.layers.30.mlp.gate_proj,mlp_up,14336,4096,58720256,0.004564142785966396,0.015384616330265999,195,0.2175130844116211
